location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Noxubee, Mississippi",28103,Confirmed (per 100k),335.989,20.571,0.061224,7.781,5,1,6,0
"Manassas, Virginia",51683,Confirmed (per 100k),333.455,22.601,0.067779,7.774,5,1,6,-1
"Sherman, Texas",48421,Confirmed (per 100k),330.907,18.909,0.057143,9.700,5,1,6,-3
"Denver, Colorado",8031,Confirmed (per 100k),327.965,16.423,0.050075,11.122,5,1,6,0
"Wilkinson, Georgia",13319,Confirmed (per 100k),323.878,15.955,0.049261,10.879,5,1,6,0
"Kemper, Mississippi",28069,Confirmed (per 100k),318.210,21.996,0.069124,7.180,5,1,6,0
"Burke, Georgia",13033,Confirmed (per 100k),317.205,21.700,0.068410,7.211,5,1,6,0
"Oglethorpe, Georgia",13221,Confirmed (per 100k),314.568,14.979,0.047619,10.653,5,1,6,1
"Cumberland, New Jersey",34011,Confirmed (per 100k),311.649,19.394,0.062232,8.356,5,1,6,0
"Arapahoe, Colorado",8005,Confirmed (per 100k),309.173,14.969,0.048417,11.449,5,1,6,0
"Kent, Delaware",10001,Confirmed (per 100k),308.652,13.749,0.044547,12.888,5,1,6,0
"Montgomery, Maryland",24031,Confirmed (per 100k),307.132,12.876,0.041923,13.909,5,1,6,0
"Arlington, Virginia",51013,Confirmed (per 100k),304.845,14.295,0.046894,12.472,5,1,6,0
"Jerauld, South Dakota",46073,Confirmed (per 100k),298.063,14.193,0.047619,10.393,5,1,6,1
"Muhlenberg, Kentucky",21177,Confirmed (per 100k),297.172,16.795,0.056515,9.816,5,1,6,1
"Frederick, Maryland",24021,Confirmed (per 100k),294.744,13.210,0.044818,12.673,5,1,6,1
"Kent, Rhode Island",44003,Confirmed (per 100k),283.641,14.521,0.051196,10.761,5,1,6,0
"Saginaw, Michigan",26145,Confirmed (per 100k),280.258,12.371,0.044141,12.946,5,1,6,0
"Harrison, Indiana",18061,Confirmed (per 100k),273.973,16.220,0.059202,10.197,5,1,6,0
"Coosa, Alabama",1037,Confirmed (per 100k),271.968,12.058,0.044335,12.897,5,1,6,1
"Johnson, Iowa",19103,Confirmed (per 100k),271.272,15.501,0.057143,9.852,5,1,6,0
"Salem, New Jersey",34033,Confirmed (per 100k),270.898,15.343,0.056636,9.250,5,1,6,0
"Baltimore, Maryland",24005,Confirmed (per 100k),270.012,11.482,0.042525,13.800,5,1,6,1
"Webster, Georgia",13307,Confirmed (per 100k),268.508,16.439,0.061224,9.816,5,1,6,0
"Kit Carson, Colorado",8063,Confirmed (per 100k),267.719,12.078,0.045113,13.745,5,1,6,-1
"Hale, Alabama",1065,Confirmed (per 100k),266.193,16.576,0.062271,8.823,5,1,6,0
"Greensville, Virginia",51081,Confirmed (per 100k),264.644,15.122,0.057143,9.122,5,1,6,0
"Trousdale, Tennessee",47169,Confirmed (per 100k),257.001,11.394,0.044335,12.435,5,1,6,2
"Brooks, Georgia",13027,Confirmed (per 100k),252.313,14.788,0.058608,8.790,5,1,6,0
"Tolland, Connecticut",9013,Confirmed (per 100k),248.804,11.090,0.044571,12.773,5,1,6,0
"Randolph, Illinois",17157,Confirmed (per 100k),248.568,13.934,0.056058,9.487,5,1,6,1
"Hampshire, Massachusetts",25015,Confirmed (per 100k),246.223,12.258,0.049784,11.629,5,1,6,0
"Adams, Colorado",8001,Confirmed (per 100k),241.969,12.341,0.051004,10.586,5,1,6,0
"DuPage, Illinois",17043,Confirmed (per 100k),240.432,10.201,0.042426,13.508,5,1,6,1
"Adair, Oklahoma",40001,Confirmed (per 100k),238.803,15.448,0.064690,8.804,5,1,6,0
"Anne Arundel, Maryland",24003,Confirmed (per 100k),237.037,10.038,0.042347,13.554,5,1,6,1
"Prince William, Virginia",51153,Confirmed (per 100k),236.002,14.154,0.059974,8.816,5,1,6,0
"Socorro, New Mexico",35053,Confirmed (per 100k),234.417,16.315,0.069597,7.419,5,1,6,-1
"Richland, Louisiana",22083,Confirmed (per 100k),233.575,14.199,0.060790,8.868,5,1,6,0
"Lawrence, Arkansas",5075,Confirmed (per 100k),231.623,12.191,0.052632,9.898,5,1,6,-1
"Copiah, Mississippi",28029,Confirmed (per 100k),231.605,12.726,0.054945,9.631,5,1,6,0
"Covington, Mississippi",28031,Confirmed (per 100k),230.736,16.098,0.069767,7.834,5,1,6,0
"Lucas, Ohio",39095,Confirmed (per 100k),229.953,10.105,0.043945,13.349,5,1,6,0
"Rowan, North Carolina",37159,Confirmed (per 100k),227.324,9.250,0.040690,13.815,5,1,6,1
"Dunn, North Dakota",38025,Confirmed (per 100k),226.040,19.375,0.085714,7.157,5,1,6,-1
"Wilkes, Georgia",13317,Confirmed (per 100k),225.018,16.073,0.071429,7.840,5,1,6,-1
"Linn, Iowa",19113,Confirmed (per 100k),224.520,12.918,0.057536,9.962,5,1,6,0
"Marion, Mississippi",28091,Confirmed (per 100k),223.823,9.883,0.044156,13.187,5,1,6,1
"Genesee, New York",36037,Confirmed (per 100k),221.718,12.221,0.055118,10.683,5,1,6,0
"Fairfax, Virginia",51059,Confirmed (per 100k),220.822,13.171,0.059646,9.212,5,1,6,0
"Washington, Texas",48477,Confirmed (per 100k),217.379,11.546,0.053114,10.597,5,1,6,0
"Atlantic, New Jersey",34001,Confirmed (per 100k),214.662,10.619,0.049470,11.228,5,1,6,0
"Stephens, Georgia",13257,Confirmed (per 100k),212.150,14.878,0.070130,7.118,5,1,6,0
"Marengo, Alabama",1091,Confirmed (per 100k),212.055,12.117,0.057143,9.873,5,1,6,0
"Bristol, Rhode Island",44001,Confirmed (per 100k),210.400,13.261,0.063025,7.905,5,1,6,0
"Beaver, Pennsylvania",42007,Confirmed (per 100k),205.577,13.856,0.067401,8.978,5,1,6,0
"Chester, Pennsylvania",42029,Confirmed (per 100k),202.671,8.844,0.043636,13.586,5,1,6,1
"Choctaw, Alabama",1023,Confirmed (per 100k),198.586,13.617,0.068571,7.215,5,1,6,0
"Amite, Mississippi",28005,Confirmed (per 100k),195.170,8.132,0.041667,13.216,5,1,6,1
"Grady, Georgia",13131,Confirmed (per 100k),194.861,12.179,0.062500,8.263,5,1,6,0
"Clinton, Illinois",17027,Confirmed (per 100k),194.345,11.790,0.060665,7.541,5,1,6,2
"Shiawassee, Michigan",26155,Confirmed (per 100k),190.834,9.227,0.048352,12.143,5,1,6,0
"Warren, New York",36113,Confirmed (per 100k),190.792,9.160,0.048009,11.907,5,1,6,1
"Rock Island, Illinois",17161,Confirmed (per 100k),190.303,10.371,0.054497,10.161,5,1,6,0
"Lincoln, South Dakota",46083,Confirmed (per 100k),189.766,9.114,0.048030,12.091,5,1,6,0
"St. Joseph, Indiana",18141,Confirmed (per 100k),189.459,8.251,0.043551,13.284,5,1,6,0
"Kenosha, Wisconsin",55059,Confirmed (per 100k),185.184,8.088,0.043676,13.304,5,1,6,1
"Los Angeles, California",,Confirmed (per 100k),184.728,10.167,0.055040,9.920,5,1,6,0
"Fremont, Wyoming",56013,Confirmed (per 100k),183.388,9.824,0.053571,9.764,5,1,6,1
"Kane, Illinois",17089,Confirmed (per 100k),180.690,11.377,0.062964,7.983,5,1,6,0
"Hillsborough, New Hampshire",33011,Confirmed (per 100k),180.565,7.810,0.043256,13.386,5,1,6,0
"Bertie, North Carolina",37015,Confirmed (per 100k),179.448,12.064,0.067227,7.533,5,1,6,0
"Wilson, North Carolina",37195,Confirmed (per 100k),178.482,8.732,0.048924,11.544,5,1,6,0
"Wilkin, Minnesota",27167,Confirmed (per 100k),177.219,9.206,0.051948,11.260,5,1,6,0
"Jasper, Mississippi",28061,Confirmed (per 100k),177.013,7.848,0.044335,12.820,5,1,6,0
"Nacogdoches, Texas",48347,Confirmed (per 100k),176.370,8.764,0.049689,11.572,5,1,6,0
"Pike, Alabama",1109,Confirmed (per 100k),175.153,12.511,0.071429,7.440,5,1,6,-1
"Cass, North Dakota",38017,Confirmed (per 100k),174.799,13.035,0.074573,7.130,5,1,6,0
"Troup, Georgia",13285,Confirmed (per 100k),174.480,8.990,0.051522,11.039,5,1,6,0
"Richmond, Georgia",13245,Confirmed (per 100k),174.305,8.112,0.046540,12.314,5,1,6,0
"Gadsden, Florida",12039,Confirmed (per 100k),173.018,10.012,0.057866,8.725,5,1,6,0
"Twin Falls, Idaho",16083,Confirmed (per 100k),171.505,8.057,0.046980,12.169,5,1,6,1
"New London, Connecticut",9011,Confirmed (per 100k),168.925,8.403,0.049745,11.393,5,1,6,0
"Nowata, Oklahoma",40105,Confirmed (per 100k),168.718,8.507,0.050420,10.856,5,1,6,2
"Durham, North Carolina",37063,Confirmed (per 100k),168.280,6.799,0.040401,13.976,5,1,6,2
"Dauphin, Pennsylvania",42043,Confirmed (per 100k),168.164,8.059,0.047924,12.153,5,1,6,0
"Madison, Mississippi",28089,Confirmed (per 100k),167.495,7.393,0.044141,12.757,5,1,6,1
"Coffee, Alabama",1031,Confirmed (per 100k),166.215,9.825,0.059113,9.006,5,1,6,0
"Towns, Georgia",13281,Confirmed (per 100k),166.154,11.868,0.071429,7.342,5,1,6,-1
"Caroline, Maryland",24011,Confirmed (per 100k),164.641,11.546,0.070130,7.144,5,1,6,-1
"Florence, South Carolina",45041,Confirmed (per 100k),162.698,10.743,0.066032,7.513,5,1,6,0
"Lamar, Georgia",13171,Confirmed (per 100k),162.499,7.488,0.046083,13.236,5,1,6,1
"Washington, Georgia",13303,Confirmed (per 100k),161.971,7.012,0.043290,12.681,5,1,6,2
"Niagara, New York",36063,Confirmed (per 100k),158.638,7.031,0.044320,12.107,5,1,6,2
"Columbus, North Carolina",37047,Confirmed (per 100k),156.734,8.236,0.052545,9.873,5,1,6,0
"Rutherford, North Carolina",37161,Confirmed (per 100k),156.649,9.804,0.062585,8.524,5,1,6,0
"Harris, Georgia",13145,Confirmed (per 100k),156.090,8.109,0.051948,10.913,5,1,6,0
"Lafayette, Mississippi",28071,Confirmed (per 100k),153.650,11.636,0.075731,7.099,5,1,6,-1
"Jones, Mississippi",28067,Confirmed (per 100k),152.721,10.070,0.065934,7.923,5,1,6,-1
"Buffalo, Nebraska",31019,Confirmed (per 100k),151.030,8.918,0.059048,8.928,5,1,6,0
"Carroll, Mississippi",28015,Confirmed (per 100k),150.799,7.181,0.047619,13.097,5,1,6,0
"Suffolk, Virginia",51800,Confirmed (per 100k),149.824,10.547,0.070393,7.548,5,1,6,-1
"Tuscola, Michigan",26157,Confirmed (per 100k),149.297,6.562,0.043956,13.253,5,1,6,0
"McHenry, Illinois",17111,Confirmed (per 100k),149.135,7.102,0.047619,11.773,5,1,6,0
"Shenandoah, Virginia",51171,Confirmed (per 100k),149.028,10.481,0.070330,7.012,5,1,6,-1
"Orleans, New York",36073,Confirmed (per 100k),148.692,9.205,0.061905,8.686,5,1,6,0
"Darlington, South Carolina",45031,Confirmed (per 100k),148.608,10.079,0.067821,7.568,5,1,6,0
"Ogle, Illinois",17141,Confirmed (per 100k),148.095,9.873,0.066667,8.164,5,1,6,-1
"Kendall, Illinois",17093,Confirmed (per 100k),148.073,7.531,0.050860,10.587,5,1,6,2
"Lake, Colorado",8065,Confirmed (per 100k),147.656,7.031,0.047619,10.567,5,1,6,0
"Belmont, Ohio",39013,Confirmed (per 100k),146.256,7.462,0.051020,11.116,5,1,6,0
"Jefferson, Kentucky",21111,Confirmed (per 100k),146.200,9.707,0.066395,8.134,5,1,6,0
"Claiborne, Mississippi",28021,Confirmed (per 100k),144.637,7.947,0.054945,10.047,5,1,6,0
"Boulder, Colorado",8013,Confirmed (per 100k),144.085,6.920,0.048024,11.644,5,1,6,1
"Tipton, Tennessee",47167,Confirmed (per 100k),142.859,7.885,0.055195,10.557,5,1,6,0
"Burke, North Dakota",38013,Confirmed (per 100k),141.844,6.754,0.047619,10.740,5,1,6,6
"Calhoun, Michigan",26025,Confirmed (per 100k),141.623,6.389,0.045113,12.543,5,1,6,0
"Dawson, Texas",48115,Confirmed (per 100k),141.420,6.734,0.047619,11.318,5,1,6,-1
"Jasper, Georgia",13159,Confirmed (per 100k),140.657,6.028,0.042857,13.976,5,1,6,0
"Jackson, Louisiana",22049,Confirmed (per 100k),139.736,7.259,0.051948,9.787,5,1,6,1
"Bremer, Iowa",19017,Confirmed (per 100k),139.654,6.840,0.048980,12.011,5,1,6,-1
"Imperial, California",6025,Confirmed (per 100k),138.510,8.514,0.061468,8.140,5,1,6,0
"Logan, Colorado",8075,Confirmed (per 100k),138.337,8.925,0.064516,7.223,5,1,6,0
"Scott, Indiana",18143,Confirmed (per 100k),138.231,7.779,0.056277,9.407,5,1,6,0
"Berrien, Michigan",26021,Confirmed (per 100k),136.896,6.146,0.044898,12.473,5,1,6,0
"Escambia, Florida",12033,Confirmed (per 100k),136.343,6.463,0.047400,11.876,5,1,6,0
"Coryell, Texas",48099,Confirmed (per 100k),135.614,6.019,0.044383,12.300,5,1,6,2
"Washington, New York",36115,Confirmed (per 100k),135.612,8.636,0.063683,8.247,5,1,6,0
"St. Lawrence, New York",36089,Confirmed (per 100k),133.655,6.762,0.050595,10.686,5,1,6,2
"Kenton, Kentucky",21117,Confirmed (per 100k),133.535,8.726,0.065343,7.925,5,1,6,0
"Washington, Ohio",39167,Confirmed (per 100k),133.531,5.961,0.044643,13.070,5,1,6,1
"Henderson, North Carolina",37089,Confirmed (per 100k),132.860,6.083,0.045788,12.612,5,1,6,2
"Edgecombe, North Carolina",37065,Confirmed (per 100k),130.168,5.828,0.044776,13.249,5,1,6,0
"Grenada, Mississippi",28043,Confirmed (per 100k),130.070,8.258,0.063492,9.584,5,1,6,0
"Lamar, Mississippi",28073,Confirmed (per 100k),129.454,5.638,0.043554,13.874,5,1,6,1
"Merrick, Nebraska",31121,Confirmed (per 100k),128.949,9.211,0.071429,7.827,5,1,6,-1
"Carlton, Minnesota",27017,Confirmed (per 100k),128.237,5.576,0.043478,12.820,5,1,6,2
"Rensselaer, New York",36083,Confirmed (per 100k),127.273,5.581,0.043847,13.916,5,1,6,2
"Stafford, Virginia",51179,Confirmed (per 100k),126.241,6.074,0.048113,12.052,5,1,6,0
"Telfair, Georgia",13271,Confirmed (per 100k),126.103,6.305,0.050000,10.938,5,1,6,2
"Daviess, Indiana",18027,Confirmed (per 100k),125.933,6.425,0.051020,11.341,5,1,6,0
"Ben Hill, Georgia",13017,Confirmed (per 100k),125.749,6.843,0.054422,10.393,5,1,6,-1
"Warrick, Indiana",18173,Confirmed (per 100k),123.813,5.669,0.045788,12.543,5,1,6,0
"White, Georgia",13311,Confirmed (per 100k),123.385,8.349,0.067669,7.658,5,1,6,-1
"Manatee, Florida",12081,Confirmed (per 100k),121.760,5.845,0.048007,12.522,5,1,6,0
"Laramie, Wyoming",56021,Confirmed (per 100k),120.603,7.322,0.060714,8.823,5,1,6,0
"Chesterfield, Virginia",51041,Confirmed (per 100k),119.897,5.345,0.044580,12.668,5,1,6,2
"Windham, Connecticut",9015,Confirmed (per 100k),119.025,5.749,0.048304,11.551,5,1,6,2
"Bullock, Alabama",1011,Confirmed (per 100k),118.800,5.657,0.047619,12.647,5,1,6,2
"Bryan, Georgia",13029,Confirmed (per 100k),118.606,5.768,0.048632,11.000,5,1,6,2
"Lorain, Ohio",39093,Confirmed (per 100k),118.128,5.579,0.047229,12.539,5,1,6,0
"Muskegon, Michigan",26121,Confirmed (per 100k),117.535,6.255,0.053221,10.193,5,1,6,0
"Dickson, Tennessee",47043,Confirmed (per 100k),116.779,6.355,0.054422,9.584,5,1,6,2
"Racine, Wisconsin",55101,Confirmed (per 100k),116.652,5.239,0.044916,12.483,5,1,6,1
"Elmore, Idaho",16039,Confirmed (per 100k),116.317,7.270,0.062500,8.462,5,1,6,2
"Converse, Wyoming",56009,Confirmed (per 100k),115.757,8.268,0.071429,7.359,5,1,6,-1
"Delaware, Indiana",18035,Confirmed (per 100k),115.653,5.132,0.044372,13.361,5,1,6,0
"Prentiss, Mississippi",28117,Confirmed (per 100k),115.418,7.391,0.064039,8.873,5,1,6,0
"Polk, Nebraska",31143,Confirmed (per 100k),115.097,5.481,0.047619,13.513,5,1,6,-1
"Pemiscot, Missouri",29155,Confirmed (per 100k),113.888,6.327,0.055556,9.948,5,1,6,-1
"Harford, Maryland",24025,Confirmed (per 100k),113.138,6.320,0.055858,10.071,5,1,6,0
"Tipton, Indiana",18159,Confirmed (per 100k),112.226,6.602,0.058824,9.056,5,1,6,2
"Brazoria, Texas",48039,Confirmed (per 100k),111.419,5.038,0.045221,12.295,5,1,6,2
"Wyandot, Ohio",39175,Confirmed (per 100k),110.233,5.249,0.047619,11.520,5,1,6,1
"Lowndes, Georgia",13185,Confirmed (per 100k),109.875,5.962,0.054264,10.457,5,1,6,0
"Benton, Mississippi",28009,Confirmed (per 100k),108.972,5.189,0.047619,12.820,5,1,6,0
"Walworth, Wisconsin",55127,Confirmed (per 100k),108.792,5.226,0.048040,11.762,5,1,6,2
"Putnam, Florida",12107,Confirmed (per 100k),108.694,5.559,0.051146,10.381,5,1,6,2
"Miami, Indiana",18103,Confirmed (per 100k),106.994,6.436,0.060150,7.793,5,1,6,1
"Noble, Indiana",18113,Confirmed (per 100k),106.820,6.583,0.061625,8.817,5,1,6,0
"Adams, Pennsylvania",42001,Confirmed (per 100k),106.787,5.547,0.051948,10.515,5,1,6,2
"Portsmouth, Virginia",51740,Confirmed (per 100k),105.934,5.599,0.052857,10.290,5,1,6,0
"Ashtabula, Ohio",39007,Confirmed (per 100k),105.922,7.199,0.067961,7.414,5,1,6,-1
"Franklin, Pennsylvania",42055,Confirmed (per 100k),105.788,6.911,0.065331,8.364,5,1,6,0
"Madison, Virginia",51113,Confirmed (per 100k),105.573,6.464,0.061224,8.429,5,1,6,1
"Allen, Ohio",39003,Confirmed (per 100k),105.519,6.002,0.056878,9.692,5,1,6,0
"Charlotte, Florida",12015,Confirmed (per 100k),105.341,5.142,0.048816,10.689,5,1,6,2
"Utah, Utah",49049,Confirmed (per 100k),105.150,5.973,0.056801,9.403,5,1,6,1
"Madison, Ohio",39097,Confirmed (per 100k),105.073,5.749,0.054711,8.698,5,1,6,2
"Bay, Michigan",26017,Confirmed (per 100k),103.757,5.264,0.050734,11.214,5,1,6,1
"Harrison, Texas",48203,Confirmed (per 100k),103.677,6.225,0.060041,8.803,5,1,6,0
"Jackson, Georgia",13157,Confirmed (per 100k),102.772,5.677,0.055238,9.521,5,1,6,0
"Teller, Colorado",8119,Confirmed (per 100k),102.411,5.064,0.049451,12.512,5,1,6,0
"Elkhart, Indiana",18039,Confirmed (per 100k),102.258,5.608,0.054841,10.218,5,1,6,0
"Franklin, Alabama",1059,Confirmed (per 100k),102.034,6.377,0.062500,7.124,5,1,6,1
"Madison, Illinois",17119,Confirmed (per 100k),101.914,6.030,0.059168,8.716,5,1,6,1
"Lincoln, Missouri",29113,Confirmed (per 100k),101.673,6.052,0.059524,9.714,5,1,6,0
"Jasper, Indiana",18073,Confirmed (per 100k),101.305,5.108,0.050420,10.162,5,1,6,2
"Elbert, Colorado",8039,Confirmed (per 100k),101.014,5.345,0.052910,11.225,5,1,6,2
"Dorchester, Maryland",24019,Confirmed (per 100k),100.222,5.369,0.053571,10.047,5,1,6,0
"Winnebago, Illinois",17201,Confirmed (per 100k),98.736,6.775,0.068612,7.516,5,1,6,-1
"Whiteside, Illinois",17195,Confirmed (per 100k),96.058,5.696,0.059299,9.164,5,1,6,1
"Swisher, Texas",48437,Confirmed (per 100k),94.633,5.794,0.061224,8.197,5,1,6,1
"Smith, Tennessee",47159,Confirmed (per 100k),94.260,5.670,0.060150,8.660,5,1,6,2
"Wood, Ohio",39173,Confirmed (per 100k),93.260,5.351,0.057377,9.056,5,1,6,1
"Flagler, Florida",12035,Confirmed (per 100k),92.109,6.331,0.068733,7.599,5,1,6,1
"Iowa, Iowa",19095,Confirmed (per 100k),86.505,5.296,0.061224,9.816,5,1,6,1
"Twiggs, Georgia",13289,Confirmed (per 100k),86.207,5.278,0.061224,7.735,5,1,6,1
"Pasquotank, North Carolina",37139,Confirmed (per 100k),85.376,5.022,0.058824,9.700,5,1,6,-1
"DeKalb, Alabama",1049,Confirmed (per 100k),85.299,5.394,0.063232,8.865,5,1,6,-1
"Niobrara, Wyoming",56027,Confirmed (per 100k),84.890,6.064,0.071429,7.273,5,1,6,-1
"Delta, Colorado",8029,Confirmed (per 100k),83.435,5.960,0.071429,8.233,5,1,6,-1
"Walla Walla, Washington",53071,Confirmed (per 100k),78.999,5.173,0.065476,7.304,5,1,6,1
"Marshall, Kentucky",21157,Confirmed (per 100k),73.955,5.053,0.068323,7.209,5,1,6,1
"Owyhee, Idaho",16073,Confirmed (per 100k),67.665,4.833,0.071429,5.711,4,2,6,2
"Jeff Davis, Georgia",13161,Confirmed (per 100k),66.159,4.726,0.071429,6.718,4,2,6,-1
"Santa Cruz, Arizona",4023,Confirmed (per 100k),64.519,4.916,0.076190,6.752,4,2,6,0
"Caswell, North Carolina",37033,Confirmed (per 100k),61.936,4.424,0.071429,6.480,4,2,6,-2
"White, Indiana",18181,Confirmed (per 100k),58.086,4.742,0.081633,5.364,4,2,6,0
"Perry, Arkansas",5105,Confirmed (per 100k),57.389,4.099,0.071429,5.191,4,2,6,2
"Fountain, Indiana",18045,Confirmed (per 100k),55.059,4.370,0.079365,6.856,4,2,6,1
"Winneshiek, Iowa",19191,Confirmed (per 100k),55.025,4.288,0.077922,5.654,4,2,6,1
"Crawford, Illinois",17033,Confirmed (per 100k),53.570,3.826,0.071429,6.579,4,2,6,1
"Jackson, Oklahoma",40065,Confirmed (per 100k),52.996,3.494,0.065934,6.926,4,2,6,3
"Ohio, Indiana",18115,Confirmed (per 100k),51.064,4.863,0.095238,4.149,4,2,6,-1
"Conway, Arkansas",5029,Confirmed (per 100k),47.971,3.426,0.071429,5.607,4,2,6,6
"Barnwell, South Carolina",45011,Confirmed (per 100k),47.925,3.423,0.071429,6.579,4,2,6,1
"Halifax, Virginia",51083,Confirmed (per 100k),47.182,3.791,0.080357,5.731,4,2,6,1
"Washington, Florida",12133,Confirmed (per 100k),47.109,3.365,0.071429,6.463,4,2,6,0
"Moore, Tennessee",47127,Confirmed (per 100k),46.239,4.404,0.095238,4.844,4,2,6,-1
"Coles, Illinois",17029,Confirmed (per 100k),43.460,3.669,0.084416,6.098,4,2,6,1
"Washington, Utah",49053,Confirmed (per 100k),43.367,2.896,0.066790,6.868,4,2,6,1
"Hamilton, Florida",12047,Confirmed (per 100k),41.586,2.970,0.071429,6.579,4,2,6,0
"Roanoke, Virginia",51161,Confirmed (per 100k),41.407,2.882,0.069597,6.761,4,2,6,1
"Staunton, Virginia",51790,Confirmed (per 100k),40.109,3.438,0.085714,6.348,4,2,6,-1
"Fremont, Colorado",8043,Confirmed (per 100k),39.717,2.986,0.075188,6.371,4,2,6,0
"Doniphan, Kansas",20043,Confirmed (per 100k),39.474,3.759,0.095238,4.844,4,2,6,-1
"Alcona, Michigan",26001,Confirmed (per 100k),38.443,4.119,0.107,4.728,4,2,6,-1
"Beaver, Oklahoma",40007,Confirmed (per 100k),37.658,2.690,0.071429,5.191,4,2,6,6
"Hansford, Texas",48195,Confirmed (per 100k),37.044,2.646,0.071429,5.885,4,2,6,6
"Fannin, Texas",48147,Confirmed (per 100k),36.605,3.218,0.087912,5.625,4,2,6,0
"Roane, West Virginia",54087,Confirmed (per 100k),36.528,3.131,0.085714,5.654,4,2,6,0
"Tishomingo, Mississippi",28141,Confirmed (per 100k),36.114,3.685,0.102,4.080,4,2,6,0
"Platte, Nebraska",31141,Confirmed (per 100k),35.853,2.561,0.071429,6.810,4,2,6,1
"Crosby, Texas",48107,Confirmed (per 100k),34.861,2.490,0.071429,5.191,4,2,6,6
"Jones, Texas",48253,Confirmed (per 100k),34.855,2.845,0.081633,4.844,4,2,6,3
"Hardee, Florida",12049,Confirmed (per 100k),33.411,2.652,0.079365,4.358,4,2,6,3
"Washington, Missouri",29221,Confirmed (per 100k),32.349,2.311,0.071429,6.579,4,2,6,0
"Anderson, Texas",48001,Confirmed (per 100k),31.177,2.969,0.095238,4.265,4,2,6,0
"Greene, Arkansas",5055,Confirmed (per 100k),30.888,2.521,0.081633,5.972,4,2,6,1
"Kings, California",6031,Confirmed (per 100k),30.731,2.709,0.088146,4.999,4,2,6,0
"Sublette, Wyoming",56035,Confirmed (per 100k),30.516,2.906,0.095238,4.844,4,2,6,-1
"Union, Florida",12125,Confirmed (per 100k),26.252,1.875,0.071429,6.926,4,2,6,2
"Big Horn, Wyoming",56003,Confirmed (per 100k),25.445,2.423,0.095238,4.844,4,2,6,-1
"Nicholas, West Virginia",54067,Confirmed (per 100k),24.494,1.750,0.071429,6.579,4,2,6,3
"Geneva, Alabama",1061,Confirmed (per 100k),22.839,2.175,0.095238,5.364,4,2,6,0
"Benzie, Michigan",26019,Confirmed (per 100k),22.515,2.412,0.107,5.422,4,2,6,0
"Gila, Arizona",4007,Confirmed (per 100k),22.215,1.851,0.083333,6.083,4,2,6,0
"Fayette, West Virginia",54019,Confirmed (per 100k),21.223,1.684,0.079365,5.330,4,2,6,2
"Stearns, Minnesota",27145,Confirmed (per 100k),20.487,1.685,0.082251,4.935,4,2,6,0
"Washington, Idaho",16087,Confirmed (per 100k),19.619,1.401,0.071429,5.191,4,2,6,6
"Gonzales, Texas",48177,Confirmed (per 100k),19.197,1.371,0.071429,6.232,4,2,6,2
"Graham, Arizona",4009,Confirmed (per 100k),18.024,1.104,0.061224,6.810,4,2,6,6
"Pacific, Washington",53049,Confirmed (per 100k),17.801,1.907,0.107,4.033,4,2,6,-1
"Henderson, Tennessee",47077,Confirmed (per 100k),17.783,1.524,0.085714,6.579,4,2,6,0
"Pender, North Carolina",37141,Confirmed (per 100k),17.444,1.359,0.077922,6.926,4,2,6,0
"Bosque, Texas",48035,Confirmed (per 100k),16.056,1.529,0.095238,4.844,4,2,6,-1
"Clay, Illinois",17025,Confirmed (per 100k),15.170,1.084,0.071429,6.579,4,2,6,0
"Stutsman, North Dakota",38093,Confirmed (per 100k),14.490,1.380,0.095238,5.538,4,2,6,0
"Taylor, Florida",12123,Confirmed (per 100k),13.909,1.325,0.095238,4.497,4,2,6,1
"Rhea, Tennessee",47143,Confirmed (per 100k),12.060,1.292,0.107,4.033,4,2,6,1
"Coos, Oregon",41011,Confirmed (per 100k),6.203,0.665,0.107,3.338,3,3,6,-1
"Rockland, New York",36087,Confirmed (per 100k),3097.404,58.715,0.018956,34.059,5,0,5,0
"Westchester, New York",36119,Confirmed (per 100k),2752.748,70.948,0.025774,24.321,5,0,5,0
"Nassau, New York",36059,Confirmed (per 100k),2414.653,52.566,0.021770,29.413,5,0,5,0
"Randolph, Georgia",13243,Confirmed (per 100k),2242.549,27.400,0.012218,54.145,5,0,5,0
"Blaine, Idaho",16013,Confirmed (per 100k),2124.148,9.929,0.004674,145.127,5,0,5,0
"Suffolk, New York",36103,Confirmed (per 100k),2072.733,56.055,0.027044,22.988,5,0,5,0
"Passaic, New Jersey",34031,Confirmed (per 100k),2050.711,76.492,0.037300,15.835,5,0,5,0
"Union, New Jersey",34039,Confirmed (per 100k),2014.592,71.359,0.035421,17.395,5,0,5,0
"Hudson, New Jersey",34017,Confirmed (per 100k),1935.035,71.706,0.037057,16.203,5,0,5,-1
"Terrell, Georgia",13273,Confirmed (per 100k),1934.123,43.539,0.022511,28.578,5,0,5,0
"Orange, New York",36071,Confirmed (per 100k),1858.731,32.992,0.017750,36.604,5,0,5,0
"Early, Georgia",13099,Confirmed (per 100k),1844.946,35.048,0.018997,33.949,5,0,5,0
"St. John the Baptist, Louisiana",22095,Confirmed (per 100k),1718.141,37.684,0.021933,29.065,5,0,5,0
"Dougherty, Georgia",13095,Confirmed (per 100k),1681.523,15.917,0.009466,71.422,5,0,5,0
