location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Wilkinson, Georgia",13319,Confirmed (per 100k),335.046,15.955,0.047619,11.572,5,1,6,0
"Montgomery, Maryland",24031,Confirmed (per 100k),331.497,14.671,0.044256,12.858,5,1,6,0
"Crawford, Michigan",26039,Confirmed (per 100k),327.892,20.366,0.062112,8.486,5,1,6,-1
"Chaffee, Colorado",8015,Confirmed (per 100k),324.229,21.756,0.067100,7.608,5,1,6,-1
"Panola, Texas",48365,Confirmed (per 100k),323.359,22.789,0.070476,7.348,5,1,6,-1
"Arlington, Virginia",51013,Confirmed (per 100k),322.578,14.717,0.045625,12.797,5,1,6,0
"Arapahoe, Colorado",8005,Confirmed (per 100k),317.245,14.447,0.045539,12.568,5,1,6,0
"Burke, Georgia",13033,Confirmed (per 100k),317.205,19.147,0.060362,8.914,5,1,6,0
"Newton, Indiana",18111,Confirmed (per 100k),314.645,13.280,0.042208,13.353,5,1,6,1
"Oglethorpe, Georgia",13221,Confirmed (per 100k),314.568,14.979,0.047619,11.347,5,1,6,1
"Frederick, Maryland",24021,Confirmed (per 100k),313.623,14.146,0.045104,12.504,5,1,6,1
"Muhlenberg, Kentucky",21177,Confirmed (per 100k),313.500,17.728,0.056548,9.974,5,1,6,1
"Davidson, Tennessee",47037,Confirmed (per 100k),307.717,13.254,0.043071,13.462,5,1,6,1
"Kent, Rhode Island",44003,Confirmed (per 100k),301.901,17.130,0.056740,9.762,5,1,6,0
"Jerauld, South Dakota",46073,Confirmed (per 100k),298.063,14.193,0.047619,11.087,5,1,6,1
"Albany, New York",36001,Confirmed (per 100k),294.266,13.093,0.044494,12.481,5,1,6,1
"Baltimore, Maryland",24005,Confirmed (per 100k),288.505,12.484,0.043270,13.358,5,1,6,1
"Salem, New Jersey",34033,Confirmed (per 100k),283.722,16.487,0.058111,9.276,5,1,6,0
"Spalding, Georgia",13255,Confirmed (per 100k),283.346,13.493,0.047619,10.773,5,1,6,1
"Clarke, Mississippi",28023,Confirmed (per 100k),283.122,20.223,0.071429,7.430,5,1,6,-1
"Pulaski, Illinois",17153,Confirmed (per 100k),281.162,16.066,0.057143,9.238,5,1,6,-1
"Schenectady, New York",36093,Confirmed (per 100k),277.529,12.510,0.045078,11.658,5,1,6,1
"Johnson, Iowa",19103,Confirmed (per 100k),276.565,14.462,0.052290,11.279,5,1,6,0
"Marshall, Alabama",1095,Confirmed (per 100k),275.901,19.043,0.069021,7.939,5,1,6,-1
"St. Helena, Louisiana",22091,Confirmed (per 100k),266.482,11.280,0.042328,13.080,5,1,6,1
"Hale, Alabama",1065,Confirmed (per 100k),266.193,15.601,0.058608,10.090,5,1,6,0
"Greensville, Virginia",51081,Confirmed (per 100k),264.644,15.122,0.057143,9.816,5,1,6,0
"Tolland, Connecticut",9013,Confirmed (per 100k),254.775,10.805,0.042411,13.811,5,1,6,0
"Brooks, Georgia",13027,Confirmed (per 100k),252.313,14.788,0.058608,9.483,5,1,6,0
"Manassas Park, Virginia",51685,Confirmed (per 100k),251.745,18.799,0.074675,7.061,5,1,6,-1
"Prince William, Virginia",51153,Confirmed (per 100k),251.735,14.701,0.058398,9.168,5,1,6,0
"Adams, Colorado",8001,Confirmed (per 100k),251.633,12.203,0.048497,11.404,5,1,6,0
"DuPage, Illinois",17043,Confirmed (per 100k),250.401,10.355,0.041355,13.994,5,1,6,1
"Lawrence, Arkansas",5075,Confirmed (per 100k),249.909,13.932,0.055749,9.310,5,1,6,-1
"Grand Forks, North Dakota",38035,Confirmed (per 100k),249.096,15.221,0.061107,9.700,5,1,6,-2
"Randolph, Illinois",17157,Confirmed (per 100k),248.568,11.237,0.045208,12.543,5,1,6,0
"Colonial Heights, Virginia",51570,Confirmed (per 100k),247.553,16.449,0.066445,8.209,5,1,6,-1
"Anne Arundel, Maryland",24003,Confirmed (per 100k),246.878,10.482,0.042458,13.659,5,1,6,0
"Genesee, New York",36037,Confirmed (per 100k),246.159,14.465,0.058764,9.664,5,1,6,0
"Adair, Oklahoma",40001,Confirmed (per 100k),243.309,16.092,0.066138,9.131,5,1,6,0
"Copiah, Mississippi",28029,Confirmed (per 100k),242.295,13.744,0.056723,9.584,5,1,6,0
"Linn, Iowa",19113,Confirmed (per 100k),241.723,13.611,0.056309,10.130,5,1,6,0
"Covington, Mississippi",28031,Confirmed (per 100k),241.468,13.032,0.053968,10.455,5,1,6,0
"Lucas, Ohio",39095,Confirmed (per 100k),241.159,10.305,0.042733,13.776,5,1,6,0
"Rowan, North Carolina",37159,Confirmed (per 100k),240.696,9.853,0.040936,13.641,5,1,6,1
"Socorro, New Mexico",35053,Confirmed (per 100k),240.428,17.173,0.071429,7.723,5,1,6,-1
"Fairfax, Virginia",51059,Confirmed (per 100k),239.209,13.843,0.057871,9.441,5,1,6,0
"Richland, Louisiana",22083,Confirmed (per 100k),238.545,14.909,0.062500,9.122,5,1,6,0
"Bartholomew, Indiana",18005,Confirmed (per 100k),236.336,11.425,0.048341,11.009,5,1,6,1
"Wicomico, Maryland",24045,Confirmed (per 100k),233.570,14.340,0.061393,8.560,5,1,6,-1
"Marion, Mississippi",28091,Confirmed (per 100k),231.962,10.464,0.045113,13.128,5,1,6,0
"Atlantic, New Jersey",34001,Confirmed (per 100k),226.040,11.595,0.051294,10.947,5,1,6,0
"Wilkes, Georgia",13317,Confirmed (per 100k),225.018,16.073,0.071429,8.534,5,1,6,-1
"Rockingham, Virginia",51165,Confirmed (per 100k),224.533,14.643,0.065217,7.867,5,1,6,-1
"Madison, Florida",12079,Confirmed (per 100k),221.706,16.222,0.073171,7.140,5,1,6,-1
"Bristol, Rhode Island",44001,Confirmed (per 100k),220.714,14.734,0.066756,7.772,5,1,6,0
"Stephens, Georgia",13257,Confirmed (per 100k),216.008,14.327,0.066327,8.100,5,1,6,0
"Chester, Pennsylvania",42029,Confirmed (per 100k),216.005,9.197,0.042580,13.743,5,1,6,1
"Marengo, Alabama",1091,Confirmed (per 100k),212.055,11.360,0.053571,11.249,5,1,6,0
"Fremont, Wyoming",56013,Confirmed (per 100k),211.406,13.099,0.061962,7.928,5,1,6,1
"Rock Island, Illinois",17161,Confirmed (per 100k),206.514,10.673,0.051682,10.557,5,1,6,0
"Warren, New York",36113,Confirmed (per 100k),206.431,9.160,0.044372,12.600,5,1,6,0
"Lincoln, South Dakota",46083,Confirmed (per 100k),204.489,9.114,0.044571,12.785,5,1,6,0
"St. Joseph, Indiana",18141,Confirmed (per 100k),203.439,8.672,0.042625,13.316,5,1,6,0
"Taylor, Georgia",13269,Confirmed (per 100k),199.501,10.688,0.053571,10.509,5,1,6,1
"Choctaw, Alabama",1023,Confirmed (per 100k),198.586,12.483,0.062857,8.597,5,1,6,0
"Kane, Illinois",17089,Confirmed (per 100k),197.031,12.531,0.063598,7.908,5,1,6,0
"Cass, North Dakota",38017,Confirmed (per 100k),196.237,12.564,0.064026,8.105,5,1,6,0
"Jasper, Mississippi",28061,Confirmed (per 100k),195.324,8.720,0.044643,12.196,5,1,6,0
"Amite, Mississippi",28005,Confirmed (per 100k),195.170,8.132,0.041667,13.910,5,1,6,0
"Grady, Georgia",13131,Confirmed (per 100k),194.861,12.179,0.062500,8.957,5,1,6,0
"Los Angeles, California",,Confirmed (per 100k),190.585,10.120,0.053102,10.661,5,1,6,0
"Nowata, Oklahoma",40105,Confirmed (per 100k),188.567,11.342,0.060150,8.746,5,1,6,0
"Caroline, Maryland",24011,Confirmed (per 100k),182.602,11.974,0.065574,7.570,5,1,6,-1
"New London, Connecticut",9011,Confirmed (per 100k),178.352,8.511,0.047720,11.938,5,1,6,0
"Dauphin, Pennsylvania",42043,Confirmed (per 100k),176.788,7.649,0.043264,13.518,5,1,6,0
"Gadsden, Florida",12039,Confirmed (per 100k),175.208,10.012,0.057143,9.418,5,1,6,0
"Pike, Alabama",1109,Confirmed (per 100k),175.153,10.354,0.059113,9.758,5,1,6,-1
"Madison, Mississippi",28089,Confirmed (per 100k),175.023,7.931,0.045315,12.562,5,1,6,0
"Florence, South Carolina",45041,Confirmed (per 100k),174.991,11.776,0.067296,7.516,5,1,6,0
"Troup, Georgia",13285,Confirmed (per 100k),174.480,8.172,0.046838,12.872,5,1,6,0
"Grant, Indiana",18053,Confirmed (per 100k),171.813,12.598,0.073325,7.751,5,1,6,-1
"Buffalo, Nebraska",31019,Confirmed (per 100k),171.167,10.932,0.063866,7.911,5,1,6,0
"Jones, Mississippi",28067,Confirmed (per 100k),170.343,11.118,0.065271,7.835,5,1,6,0
"Rush, Indiana",18139,Confirmed (per 100k),168.868,6.893,0.040816,13.600,5,1,6,2
"Ogle, Illinois",17141,Confirmed (per 100k),167.842,10.437,0.062185,8.397,5,1,6,-1
"Washington, Georgia",13303,Confirmed (per 100k),166.879,7.012,0.042017,13.375,5,1,6,2
"Coffee, Alabama",1031,Confirmed (per 100k),166.215,8.734,0.052545,10.870,5,1,6,0
"Towns, Georgia",13281,Confirmed (per 100k),166.154,11.868,0.071429,8.036,5,1,6,-1
"Shenandoah, Virginia",51171,Confirmed (per 100k),165.077,10.809,0.065476,7.483,5,1,6,-1
"Niagara, New York",36063,Confirmed (per 100k),164.372,7.850,0.047757,11.500,5,1,6,2
"McHenry, Illinois",17111,Confirmed (per 100k),163.107,7.519,0.046101,11.793,5,1,6,0
"Douglas, Washington",53017,Confirmed (per 100k),161.183,11.842,0.073469,7.157,5,1,6,-1
"Rutherford, North Carolina",37161,Confirmed (per 100k),161.124,9.164,0.056878,9.837,5,1,6,0
"Lafayette, Mississippi",28071,Confirmed (per 100k),161.054,12.429,0.077176,7.317,5,1,6,-1
"Oneida, New York",36065,Confirmed (per 100k),159.181,6.435,0.040424,13.850,5,1,6,2
"Jackson, Louisiana",22049,Confirmed (per 100k),158.791,9.981,0.062857,7.714,5,1,6,0
"Kendall, Illinois",17093,Confirmed (per 100k),157.377,7.531,0.047854,11.280,5,1,6,0
"Columbus, North Carolina",37047,Confirmed (per 100k),156.734,8.236,0.052545,10.567,5,1,6,0
"Harris, Georgia",13145,Confirmed (per 100k),156.090,7.298,0.046753,12.859,5,1,6,0
"Washington, Ohio",39167,Confirmed (per 100k),155.230,8.584,0.055300,9.661,5,1,6,1
"Darlington, South Carolina",45031,Confirmed (per 100k),154.613,9.435,0.061026,8.802,5,1,6,0
"Suffolk, Virginia",51800,Confirmed (per 100k),153.081,9.306,0.060790,9.295,5,1,6,-1
"Boulder, Colorado",8013,Confirmed (per 100k),152.362,7.445,0.048865,11.491,5,1,6,0
"Hendry, Florida",12051,Confirmed (per 100k),152.301,8.499,0.055804,9.908,5,1,6,-1
"Bremer, Iowa",19017,Confirmed (per 100k),151.624,6.840,0.045113,12.705,5,1,6,-1
"Carroll, Mississippi",28015,Confirmed (per 100k),150.799,7.181,0.047619,13.791,5,1,6,0
"Scott, Indiana",18143,Confirmed (per 100k),150.798,8.378,0.055556,9.403,5,1,6,0
"Belmont, Ohio",39013,Confirmed (per 100k),150.733,7.036,0.046676,12.505,5,1,6,0
"Edgecombe, North Carolina",37065,Confirmed (per 100k),149.596,7.771,0.051948,10.542,5,1,6,0
"Tipton, Tennessee",47167,Confirmed (per 100k),147.730,8.349,0.056515,10.644,5,1,6,0
"Lincoln, Louisiana",22061,Confirmed (per 100k),147.619,6.113,0.041408,13.687,5,1,6,1
"Taylor, Texas",48441,Confirmed (per 100k),147.065,7.969,0.054187,10.371,5,1,6,-1
"Webster, Kentucky",21233,Confirmed (per 100k),146.809,6.623,0.045113,11.896,5,1,6,2
"Jefferson, Kentucky",21111,Confirmed (per 100k),146.200,8.049,0.055053,10.576,5,1,6,0
"Marlboro, South Carolina",45069,Confirmed (per 100k),145.494,7.111,0.048872,11.593,5,1,6,1
"St. Lawrence, New York",36089,Confirmed (per 100k),144.793,7.956,0.054945,9.723,5,1,6,0
"Wabaunsee, Kansas",20197,Confirmed (per 100k),144.279,6.183,0.042857,11.665,5,1,6,6
"Nez Perce, Idaho",16069,Confirmed (per 100k),143.536,9.899,0.068966,7.446,5,1,6,-1
"Washington, Indiana",18175,Confirmed (per 100k),142.674,6.115,0.042857,12.993,5,1,6,2
"Burke, North Dakota",38013,Confirmed (per 100k),141.844,6.754,0.047619,11.433,5,1,6,0
"Dawson, Texas",48115,Confirmed (per 100k),141.420,6.734,0.047619,12.011,5,1,6,-1
"Kent, Michigan",26081,Confirmed (per 100k),141.410,10.199,0.072121,7.165,5,1,6,-1
"Itawamba, Mississippi",28057,Confirmed (per 100k),141.086,7.329,0.051948,10.913,5,1,6,-1
"Putnam, Georgia",13237,Confirmed (per 100k),140.151,8.396,0.059908,9.780,5,1,6,-1
"Rensselaer, New York",36083,Confirmed (per 100k),139.244,6.391,0.045895,12.801,5,1,6,0
"Escambia, Florida",12033,Confirmed (per 100k),138.856,6.193,0.044602,13.101,5,1,6,0
"Imperial, California",6025,Confirmed (per 100k),138.510,7.568,0.054639,9.895,5,1,6,0
"Ben Hill, Georgia",13017,Confirmed (per 100k),137.725,8.554,0.062112,8.937,5,1,6,-1
"Kenton, Kentucky",21117,Confirmed (per 100k),135.331,8.383,0.061947,8.957,5,1,6,0
"Warren, Indiana",18171,Confirmed (per 100k),133.091,8.642,0.064935,7.689,5,1,6,-1
"Henderson, North Carolina",37089,Confirmed (per 100k),132.860,5.840,0.043956,13.846,5,1,6,2
"Broome, New York",36007,Confirmed (per 100k),131.767,5.475,0.041548,13.789,5,1,6,2
"Racine, Wisconsin",55101,Confirmed (per 100k),129.896,6.622,0.050980,10.496,5,1,6,0
"Barbour, Alabama",1005,Confirmed (per 100k),129.628,8.102,0.062500,9.205,5,1,6,-1
"Windham, Connecticut",9015,Confirmed (per 100k),129.301,6.606,0.051088,10.702,5,1,6,1
"Merrick, Nebraska",31121,Confirmed (per 100k),128.949,7.369,0.057143,10.567,5,1,6,0
"Daviess, Indiana",18027,Confirmed (per 100k),128.932,5.997,0.046512,12.870,5,1,6,0
"Walworth, Wisconsin",55127,Confirmed (per 100k),127.084,5.914,0.046537,11.046,5,1,6,2
"Warrick, Indiana",18173,Confirmed (per 100k),126.988,5.669,0.044643,13.236,5,1,6,0
"Delaware, Indiana",18035,Confirmed (per 100k),126.166,6.509,0.051587,11.153,5,1,6,0
"Chesterfield, Virginia",51041,Confirmed (per 100k),124.716,5.264,0.042208,13.561,5,1,6,0
"Laramie, Wyoming",56021,Confirmed (per 100k),124.623,7.753,0.062212,9.006,5,1,6,0
"Chemung, New York",36015,Confirmed (per 100k),123.418,5.478,0.044383,11.585,5,1,6,2
"White, Georgia",13311,Confirmed (per 100k),123.385,8.349,0.067669,8.351,5,1,6,-1
"Muskegon, Michigan",26121,Confirmed (per 100k),122.720,6.338,0.051643,10.749,5,1,6,0
"McLean, Kentucky",21149,Confirmed (per 100k),119.474,6.206,0.051948,10.567,5,1,6,2
"Dorchester, Maryland",24019,Confirmed (per 100k),119.014,8.054,0.067669,7.273,5,1,6,0
"Dickson, Tennessee",47043,Confirmed (per 100k),118.633,5.826,0.049107,11.181,5,1,6,0
"Bryan, Georgia",13029,Confirmed (per 100k),118.606,5.768,0.048632,11.693,5,1,6,1
"Harford, Maryland",24025,Confirmed (per 100k),118.227,5.984,0.050615,11.349,5,1,6,0
"Franklin, Pennsylvania",42055,Confirmed (per 100k),116.754,6.911,0.059195,9.057,5,1,6,0
"Elmore, Idaho",16039,Confirmed (per 100k),116.317,5.712,0.049107,11.559,5,1,6,0
"Converse, Wyoming",56009,Confirmed (per 100k),115.757,8.268,0.071429,8.053,5,1,6,-1
"Prentiss, Mississippi",28117,Confirmed (per 100k),115.418,7.391,0.064039,9.567,5,1,6,0
"Elkhart, Indiana",18039,Confirmed (per 100k),115.343,6.231,0.054022,9.854,5,1,6,0
"Madison, Ohio",39097,Confirmed (per 100k),114.015,6.707,0.058824,8.098,5,1,6,2
"Utah, Utah",49049,Confirmed (per 100k),113.952,6.916,0.060690,8.766,5,1,6,0
"Pemiscot, Missouri",29155,Confirmed (per 100k),113.888,5.423,0.047619,12.358,5,1,6,0
"Lincoln, Missouri",29113,Confirmed (per 100k),113.534,7.746,0.068230,8.205,5,1,6,0
"Deaf Smith, Texas",48117,Confirmed (per 100k),113.232,7.703,0.068027,7.342,5,1,6,1
"Allen, Indiana",18003,Confirmed (per 100k),112.576,5.047,0.044831,12.691,5,1,6,1
"Tipton, Indiana",18159,Confirmed (per 100k),112.226,6.602,0.058824,9.749,5,1,6,2
"Lowndes, Georgia",13185,Confirmed (per 100k),111.579,5.354,0.047983,12.379,5,1,6,0
"Putnam, Florida",12107,Confirmed (per 100k),111.378,5.368,0.048193,11.458,5,1,6,1
"Ashtabula, Ohio",39007,Confirmed (per 100k),110.036,6.317,0.057410,9.192,5,1,6,-1
"Adams, Pennsylvania",42001,Confirmed (per 100k),109.699,5.409,0.049305,11.487,5,1,6,2
"Stevens, Kansas",20189,Confirmed (per 100k),109.389,7.814,0.071429,7.273,5,1,6,-1
"Portsmouth, Virginia",51740,Confirmed (per 100k),109.112,5.751,0.052705,10.704,5,1,6,0
"Benton, Mississippi",28009,Confirmed (per 100k),108.972,5.189,0.047619,13.513,5,1,6,0
"Randall, Texas",48381,Confirmed (per 100k),108.196,5.394,0.049856,11.087,5,1,6,1
"Arenac, Michigan",26011,Confirmed (per 100k),107.505,6.719,0.062500,9.155,5,1,6,-1
"Whiteside, Illinois",17195,Confirmed (per 100k),106.932,5.955,0.055690,9.444,5,1,6,1
"Winnebago, Illinois",17201,Confirmed (per 100k),106.875,6.572,0.061495,8.452,5,1,6,-1
"Noble, Indiana",18113,Confirmed (per 100k),106.820,5.087,0.047619,12.208,5,1,6,0
"Madison, Illinois",17119,Confirmed (per 100k),106.478,6.030,0.056633,9.409,5,1,6,1
"Schoharie, New York",36095,Confirmed (per 100k),106.455,5.991,0.056277,7.913,5,1,6,3
"Teller, Colorado",8119,Confirmed (per 100k),106.349,5.064,0.047619,13.205,5,1,6,0
"Halifax, North Carolina",37083,Confirmed (per 100k),105.979,5.999,0.056604,8.660,5,1,6,2
"Kalamazoo, Michigan",26077,Confirmed (per 100k),105.634,6.791,0.064286,8.115,5,1,6,-1
"Polk, Georgia",13233,Confirmed (per 100k),105.602,5.364,0.050794,10.957,5,1,6,2
"Madison, Virginia",51113,Confirmed (per 100k),105.573,6.464,0.061224,9.122,5,1,6,0
"Allen, Ohio",39003,Confirmed (per 100k),105.519,5.304,0.050265,11.707,5,1,6,0
"Warren, Virginia",51187,Confirmed (per 100k),104.571,6.402,0.061224,7.696,5,1,6,1
"Harrison, Texas",48203,Confirmed (per 100k),103.677,5.796,0.055901,10.175,5,1,6,0
"Jackson, Georgia",13157,Confirmed (per 100k),102.772,5.481,0.053333,10.567,5,1,6,0
"Walton, Georgia",13297,Confirmed (per 100k),102.545,5.739,0.055965,9.317,5,1,6,1
"Franklin, Alabama",1059,Confirmed (per 100k),102.034,6.377,0.062500,7.818,5,1,6,1
"Jasper, Indiana",18073,Confirmed (per 100k),101.305,5.108,0.050420,10.856,5,1,6,2
"Wood, Ohio",39173,Confirmed (per 100k),100.904,5.679,0.056277,9.207,5,1,6,1
"Flagler, Florida",12035,Confirmed (per 100k),100.799,6.207,0.061576,8.452,5,1,6,-1
"Henderson, Kentucky",21101,Confirmed (per 100k),99.536,5.056,0.050794,11.217,5,1,6,2
"Dade, Georgia",13083,Confirmed (per 100k),99.280,7.091,0.071429,7.619,5,1,6,-1
"Iowa, Iowa",19095,Confirmed (per 100k),98.863,5.296,0.053571,10.509,5,1,6,1
"Abbeville, South Carolina",45001,Confirmed (per 100k),97.851,5.242,0.053571,10.740,5,1,6,-1
"Macon, Illinois",17115,Confirmed (per 100k),96.146,6.181,0.064286,8.244,5,1,6,-1
"Swisher, Texas",48437,Confirmed (per 100k),94.633,5.794,0.061224,8.891,5,1,6,1
"Westmoreland, Virginia",51193,Confirmed (per 100k),94.366,5.551,0.058824,8.263,5,1,6,1
"Wayne, Mississippi",28153,Confirmed (per 100k),94.139,6.370,0.067669,7.350,5,1,6,1
"Clinton, Indiana",18023,Confirmed (per 100k),92.595,6.173,0.066667,7.471,5,1,6,1
"Livingston, New York",36051,Confirmed (per 100k),92.189,5.450,0.059113,8.226,5,1,6,2
"Cheatham, Tennessee",47021,Confirmed (per 100k),88.524,5.269,0.059524,8.151,5,1,6,1
"Pasquotank, North Carolina",37139,Confirmed (per 100k),85.376,5.022,0.058824,10.393,5,1,6,0
"Niobrara, Wyoming",56027,Confirmed (per 100k),84.890,6.064,0.071429,7.966,5,1,6,-1
"Walla Walla, Washington",53071,Confirmed (per 100k),82.291,5.408,0.065714,7.665,5,1,6,1
"Montgomery, Illinois",17135,Confirmed (per 100k),80.946,5.028,0.062112,9.006,5,1,6,-1
"Owyhee, Idaho",16073,Confirmed (per 100k),67.665,4.833,0.071429,6.405,4,2,6,1
"Yates, New York",36123,Confirmed (per 100k),64.223,4.587,0.071429,6.232,4,2,6,1
"Fayette, Iowa",19065,Confirmed (per 100k),61.069,4.362,0.071429,6.001,4,2,6,2
"Grady, Oklahoma",40051,Confirmed (per 100k),60.895,4.605,0.075630,6.849,4,2,6,1
"Scotland, North Carolina",37165,Confirmed (per 100k),60.305,4.102,0.068027,6.995,4,2,6,1
"Henderson, Illinois",17071,Confirmed (per 100k),60.187,4.299,0.071429,6.232,4,2,6,-3
"Perry, Arkansas",5105,Confirmed (per 100k),57.389,4.099,0.071429,5.885,4,2,6,2
"Jackson, Oklahoma",40065,Confirmed (per 100k),57.073,4.077,0.071429,6.579,4,2,6,0
"Ohio, Indiana",18115,Confirmed (per 100k),51.064,4.863,0.095238,4.844,4,2,6,-1
"Fulton, Indiana",18049,Confirmed (per 100k),50.065,3.576,0.071429,6.301,4,2,6,1
"Humphreys, Tennessee",47085,Confirmed (per 100k),48.434,3.844,0.079365,6.718,4,2,6,1
"Weakley, Tennessee",47183,Confirmed (per 100k),48.008,4.286,0.089286,4.288,4,2,6,1
"Conway, Arkansas",5029,Confirmed (per 100k),47.971,3.426,0.071429,6.301,4,2,6,1
"Platte, Nebraska",31141,Confirmed (per 100k),47.804,4.268,0.089286,4.635,4,2,6,1
"Moore, Tennessee",47127,Confirmed (per 100k),46.239,4.404,0.095238,5.538,4,2,6,0
"Shelby, Illinois",17173,Confirmed (per 100k),46.224,3.962,0.085714,4.381,4,2,6,3
"Washington, Utah",49053,Confirmed (per 100k),43.367,2.896,0.066790,6.868,4,2,6,1
"Fannin, Texas",48147,Confirmed (per 100k),42.237,3.218,0.076190,6.319,4,2,6,0
"Fremont, Colorado",8043,Confirmed (per 100k),41.807,3.285,0.078571,6.453,4,2,6,0
"Big Stone, Minnesota",27011,Confirmed (per 100k),40.072,2.862,0.071429,5.191,4,2,6,6
"Doniphan, Kansas",20043,Confirmed (per 100k),39.474,3.759,0.095238,5.538,4,2,6,0
"Beaver, Oklahoma",40007,Confirmed (per 100k),37.658,2.690,0.071429,5.885,4,2,6,6
"Hardee, Florida",12049,Confirmed (per 100k),37.124,3.182,0.085714,4.265,4,2,6,3
"Roane, West Virginia",54087,Confirmed (per 100k),36.528,3.131,0.085714,6.348,4,2,6,0
"Essex, Virginia",51057,Confirmed (per 100k),36.520,2.609,0.071429,5.885,4,2,6,1
"Tishomingo, Mississippi",28141,Confirmed (per 100k),36.114,2.948,0.081633,5.885,4,2,6,0
"Dixie, Florida",12029,Confirmed (per 100k),35.659,2.547,0.071429,6.579,4,2,6,3
"Crosby, Texas",48107,Confirmed (per 100k),34.861,2.490,0.071429,5.885,4,2,6,6
"Van Buren, Tennessee",47175,Confirmed (per 100k),34.060,2.433,0.071429,5.191,4,2,6,6
"Antelope, Nebraska",31003,Confirmed (per 100k),31.756,2.268,0.071429,5.191,4,2,6,6
"Anderson, Texas",48001,Confirmed (per 100k),31.177,2.969,0.095238,4.959,4,2,6,0
"Kings, California",6031,Confirmed (per 100k),30.731,2.522,0.082067,6.091,4,2,6,0
"Sublette, Wyoming",56035,Confirmed (per 100k),30.516,2.906,0.095238,5.538,4,2,6,0
"Hardin, Iowa",19083,Confirmed (per 100k),29.681,2.544,0.085714,5.654,4,2,6,1
"Barren, Kentucky",21009,Confirmed (per 100k),29.379,2.260,0.076923,5.290,4,2,6,3
"King William, Virginia",51101,Confirmed (per 100k),29.158,2.499,0.085714,4.033,4,2,6,2
"Huerfano, Colorado",8055,Confirmed (per 100k),28.998,2.071,0.071429,5.191,4,2,6,6
"Rappahannock, Virginia",51157,Confirmed (per 100k),27.137,1.938,0.071429,5.191,4,2,6,6
"Houston, Texas",48225,Confirmed (per 100k),26.123,1.866,0.071429,6.116,4,2,6,-2
"Big Horn, Wyoming",56003,Confirmed (per 100k),25.445,2.423,0.095238,5.538,4,2,6,0
"Haskell, Oklahoma",40061,Confirmed (per 100k),23.759,3.394,0.143,4.033,4,2,6,-2
"Stearns, Minnesota",27145,Confirmed (per 100k),23.591,1.951,0.082707,4.907,4,2,6,0
"Delaware, Iowa",19055,Confirmed (per 100k),23.514,1.680,0.071429,6.579,4,2,6,2
"Fayette, West Virginia",54019,Confirmed (per 100k),21.223,1.684,0.079365,6.024,4,2,6,0
"Franklin, Iowa",19069,Confirmed (per 100k),19.861,1.419,0.071429,5.191,4,2,6,6
"Washington, Idaho",16087,Confirmed (per 100k),19.619,1.401,0.071429,5.885,4,2,6,6
"Stutsman, North Dakota",38093,Confirmed (per 100k),19.320,2.070,0.107,4.265,4,2,6,0
"Duval, Texas",48131,Confirmed (per 100k),17.926,1.280,0.071429,5.191,4,2,6,6
"Pacific, Washington",53049,Confirmed (per 100k),17.801,1.907,0.107,4.728,4,2,6,-1
"Carter, Tennessee",47019,Confirmed (per 100k),17.733,1.267,0.071429,5.607,4,2,6,2
"Bosque, Texas",48035,Confirmed (per 100k),16.056,1.529,0.095238,5.538,4,2,6,0
"Carroll, Arkansas",5015,Confirmed (per 100k),14.094,1.007,0.071429,5.538,4,2,6,6
"Taylor, Florida",12123,Confirmed (per 100k),13.909,1.325,0.095238,5.191,4,2,6,-1
"Rhea, Tennessee",47143,Confirmed (per 100k),12.060,1.292,0.107,4.728,4,2,6,-1
"Pike, Ohio",39131,Confirmed (per 100k),10.802,1.029,0.095238,4.497,4,2,6,2
"Audrain, Missouri",29007,Confirmed (per 100k),3.939,0.563,0.143,3.106,3,3,6,-2
"Rockland, New York",36087,Confirmed (per 100k),3404.351,92.260,0.027100,22.242,5,0,5,0
"Westchester, New York",36119,Confirmed (per 100k),2814.556,70.210,0.024945,25.274,5,0,5,0
"Nassau, New York",36059,Confirmed (per 100k),2490.781,55.367,0.022229,28.601,5,0,5,0
"Randolph, Georgia",13243,Confirmed (per 100k),2257.303,25.292,0.011204,59.379,5,0,5,0
"Passaic, New Jersey",34031,Confirmed (per 100k),2139.786,79.766,0.037277,15.864,5,0,5,0
"Blaine, Idaho",16013,Confirmed (per 100k),2128.491,9.308,0.004373,155.519,5,0,5,0
"Suffolk, New York",36103,Confirmed (per 100k),2124.338,61.270,0.028842,21.695,5,0,5,0
"Orange, New York",36071,Confirmed (per 100k),2071.232,54.146,0.026142,22.860,5,0,5,0
"Union, New Jersey",34039,Confirmed (per 100k),2071.212,65.838,0.031787,19.576,5,0,5,0
"Hudson, New Jersey",34017,Confirmed (per 100k),1987.980,72.471,0.036454,16.721,5,0,5,0
"Terrell, Georgia",13273,Confirmed (per 100k),1934.123,33.491,0.017316,37.949,5,0,5,0
"Early, Georgia",13099,Confirmed (per 100k),1903.827,40.656,0.021355,29.912,5,0,5,0
"St. John the Baptist, Louisiana",22095,Confirmed (per 100k),1743.820,36.684,0.021037,30.560,5,0,5,0
"Dougherty, Georgia",13095,Confirmed (per 100k),1681.523,11.857,0.007051,96.694,5,0,5,0
