location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Philadelphia, Pennsylvania",42101,Confirmed (per 100k),581.668,26.983,0.046389,12.019,5,1,6,0
"New Haven, Connecticut",9009,Confirmed (per 100k),569.870,33.894,0.059477,8.888,5,1,6,0
"Warren, New Jersey",34041,Confirmed (per 100k),562.379,24.563,0.043678,12.234,5,1,6,0
"Plymouth, Massachusetts",25023,Confirmed (per 100k),543.359,24.093,0.044340,12.591,5,1,6,0
"Middlesex, Massachusetts",25017,Confirmed (per 100k),542.099,30.358,0.056002,9.328,5,1,6,0
"Ulster, New York",36111,Confirmed (per 100k),540.623,23.411,0.043304,12.601,5,1,6,0
"Washington, Iowa",19183,Confirmed (per 100k),537.218,22.113,0.041162,13.799,5,1,6,0
"Norfolk, Massachusetts",25021,Confirmed (per 100k),536.097,25.549,0.047657,11.757,5,1,6,0
"Crisp, Georgia",13081,Confirmed (per 100k),527.445,30.012,0.056901,8.925,5,1,6,0
"Dooly, Georgia",13093,Confirmed (per 100k),522.778,30.940,0.059184,8.995,5,1,6,-1
"Hampden, Massachusetts",25013,Confirmed (per 100k),501.102,21.718,0.043340,12.748,5,1,6,0
"Muscatine, Iowa",19139,Confirmed (per 100k),485.187,28.462,0.058661,7.313,5,1,6,-1
"West Feliciana, Louisiana",22125,Confirmed (per 100k),475.334,26.611,0.055985,8.588,5,1,6,0
"Wilcox, Alabama",1131,Confirmed (per 100k),453.099,28.921,0.063830,7.900,5,1,6,-1
"Berks, Pennsylvania",42011,Confirmed (per 100k),450.656,27.746,0.061569,7.674,5,1,6,-1
"Delaware, Pennsylvania",42045,Confirmed (per 100k),434.056,20.342,0.046864,11.441,5,1,6,0
"Camden, New Jersey",34007,Confirmed (per 100k),420.755,20.816,0.049474,10.163,5,1,6,0
"Cook, Illinois",17031,Confirmed (per 100k),413.030,19.356,0.046862,11.725,5,1,6,0
"Franklin, Louisiana",22041,Confirmed (per 100k),404.696,22.126,0.054674,8.637,5,1,6,0
"District of Columbia, District of Columbia",11001,Confirmed (per 100k),395.750,17.975,0.045420,11.809,5,1,6,0
"Hartford, Connecticut",9003,Confirmed (per 100k),375.791,21.852,0.058149,8.881,5,1,6,0
"Worcester, Massachusetts",25027,Confirmed (per 100k),369.482,19.435,0.052600,10.063,5,1,6,0
"Prince George's, Maryland",24033,Confirmed (per 100k),367.854,19.434,0.052829,9.713,5,1,6,0
"Union, Louisiana",22111,Confirmed (per 100k),352.813,19.385,0.054945,9.215,5,1,6,0
"Jackson, West Virginia",54035,Confirmed (per 100k),349.944,9.998,0.028571,7.619,5,1,6,0
"Lebanon, Pennsylvania",42075,Confirmed (per 100k),341.343,22.770,0.066706,7.294,5,1,6,0
"Litchfield, Connecticut",9005,Confirmed (per 100k),332.718,16.240,0.048810,11.471,5,1,6,0
"Weld, Colorado",8123,Confirmed (per 100k),327.589,14.836,0.045290,12.271,5,1,6,0
"Leflore, Mississippi",28083,Confirmed (per 100k),322.890,15.714,0.048666,8.749,5,1,6,0
"Tunica, Mississippi",28143,Confirmed (per 100k),321.844,16.315,0.050691,10.488,5,1,6,0
"Yakima, Washington",53077,Confirmed (per 100k),320.481,14.122,0.044065,12.121,5,1,6,0
"Pointe Coupee, Louisiana",22077,Confirmed (per 100k),317.533,15.778,0.049689,10.567,5,1,6,0
"Adams, Nebraska",31001,Confirmed (per 100k),312.470,18.220,0.058309,7.394,5,1,6,-1
"Columbia, Pennsylvania",42037,Confirmed (per 100k),310.941,18.692,0.060113,7.566,5,1,6,-1
"Lake, Illinois",17097,Confirmed (per 100k),310.394,15.218,0.049029,10.904,5,1,6,0
"Yazoo, Mississippi",28163,Confirmed (per 100k),306.501,12.991,0.042386,12.332,5,1,6,0
"Lackawanna, Pennsylvania",42069,Confirmed (per 100k),303.328,15.534,0.051213,10.853,5,1,6,0
"Summit, Colorado",8117,Confirmed (per 100k),299.894,13.359,0.044547,13.035,5,1,6,0
"Otsego, Michigan",26137,Confirmed (per 100k),291.876,13.320,0.045635,8.057,5,1,6,0
"Crittenden, Arkansas",5035,Confirmed (per 100k),289.855,13.108,0.045221,12.489,5,1,6,0
"Sumter, Alabama",1119,Confirmed (per 100k),289.692,18.393,0.063492,8.053,5,1,6,0
"Lowndes, Alabama",1085,Confirmed (per 100k),287.888,19.095,0.066327,7.326,5,1,6,-1
"Bucks, Pennsylvania",42017,Confirmed (per 100k),286.024,13.234,0.046268,11.317,5,1,6,0
"Thomas, Georgia",13275,Confirmed (per 100k),285.708,13.177,0.046119,11.061,5,1,6,0
"Middlesex, Connecticut",9007,Confirmed (per 100k),284.420,13.896,0.048856,11.214,5,1,6,0
"Smith, Mississippi",28129,Confirmed (per 100k),282.734,14.361,0.050794,9.700,5,1,6,-1
"Juniata, Pennsylvania",42067,Confirmed (per 100k),282.680,16.153,0.057143,8.362,5,1,6,-1
"Hendricks, Indiana",18063,Confirmed (per 100k),276.553,11.240,0.040643,12.970,5,1,6,0
"Lauderdale, Mississippi",28075,Confirmed (per 100k),272.513,10.985,0.040311,13.647,5,1,6,0
"Washington, Oklahoma",40147,Confirmed (per 100k),271.702,11.367,0.041837,13.615,5,1,6,-1
"Colquitt, Georgia",13071,Confirmed (per 100k),267.544,12.218,0.045667,11.807,5,1,6,1
"Adams, Mississippi",28001,Confirmed (per 100k),263.904,11.171,0.042328,12.647,5,1,6,-1
"Allamakee, Iowa",19005,Confirmed (per 100k),263.023,13.569,0.051587,9.193,5,1,6,1
"Seminole, Georgia",13253,Confirmed (per 100k),259.580,10.595,0.040816,13.745,5,1,6,0
"Talbot, Georgia",13263,Confirmed (per 100k),258.273,16.142,0.062500,8.164,5,1,6,0
"Mahoning, Ohio",39099,Confirmed (per 100k),257.562,12.306,0.047781,11.775,5,1,6,0
"Chickasaw, Mississippi",28017,Confirmed (per 100k),251.418,15.035,0.059801,8.698,5,1,6,0
"Kankakee, Illinois",17091,Confirmed (per 100k),250.314,11.313,0.045195,12.748,5,1,6,0
"Lee, South Carolina",45061,Confirmed (per 100k),249.584,11.036,0.044218,12.553,5,1,6,0
"Hopkins, Kentucky",21107,Confirmed (per 100k),248.400,16.624,0.066924,8.473,5,1,6,0
"Denver, Colorado",8031,Confirmed (per 100k),245.321,10.274,0.041880,12.970,5,1,6,0
"Arlington, Virginia",51013,Confirmed (per 100k),242.778,10.314,0.042484,11.952,5,1,6,0
"Alexandria, Virginia",51510,Confirmed (per 100k),240.234,14.875,0.061917,7.515,5,1,6,0
"Montgomery, Maryland",24031,Confirmed (per 100k),238.606,11.788,0.049405,10.858,5,1,6,0
"Ware, Georgia",13299,Confirmed (per 100k),237.869,11.993,0.050420,10.393,5,1,6,0
"Shelby, Texas",48419,Confirmed (per 100k),237.398,14.696,0.061905,8.180,5,1,6,-1
"Shelby, Indiana",18145,Confirmed (per 100k),234.747,9.901,0.042177,12.708,5,1,6,1
"Greene, Georgia",13133,Confirmed (per 100k),234.665,13.254,0.056478,9.435,5,1,6,0
"Baltimore City, Maryland",24510,Confirmed (per 100k),234.545,14.972,0.063834,8.026,5,1,6,0
"Arapahoe, Colorado",8005,Confirmed (per 100k),233.936,10.618,0.045387,11.858,5,1,6,0
"Randolph, Alabama",1111,Confirmed (per 100k),233.254,15.089,0.064690,8.718,5,1,6,-1
"Decatur, Georgia",13087,Confirmed (per 100k),231.026,13.526,0.058548,8.604,5,1,6,0
"Kent, Delaware",10001,Confirmed (per 100k),230.659,12.801,0.055498,9.901,5,1,6,0
"Frederick, Maryland",24021,Confirmed (per 100k),227.704,11.889,0.052212,10.069,5,1,6,-1
"Lake, Indiana",18089,Confirmed (per 100k),227.604,12.329,0.054169,10.128,5,1,6,0
"Pearl River, Mississippi",28109,Confirmed (per 100k),226.884,9.518,0.041950,12.989,5,1,6,0
"Charles, Maryland",24017,Confirmed (per 100k),226.637,9.800,0.043243,12.894,5,1,6,0
"Boone, Indiana",18011,Confirmed (per 100k),225.521,10.107,0.044818,12.705,5,1,6,0
"Cape May, New Jersey",34009,Confirmed (per 100k),223.818,10.865,0.048544,11.830,5,1,6,0
"Albany, New York",36001,Confirmed (per 100k),223.236,9.446,0.042313,13.060,5,1,6,0
"San Juan, New Mexico",35045,Confirmed (per 100k),221.849,10.026,0.045195,10.868,5,1,6,2
"Carbon, Pennsylvania",42025,Confirmed (per 100k),218.130,8.458,0.038776,13.988,5,1,6,1
"Lancaster, Pennsylvania",42071,Confirmed (per 100k),217.692,10.864,0.049904,10.493,5,1,6,0
"New Castle, Delaware",10003,Confirmed (per 100k),215.659,10.176,0.047184,11.890,5,1,6,1
"Harrison, Indiana",18061,Confirmed (per 100k),214.735,10.931,0.050903,9.510,5,1,6,2
"Sandoval, New Mexico",35043,Confirmed (per 100k),214.654,13.045,0.060771,9.177,5,1,6,0
"Saginaw, Michigan",26145,Confirmed (per 100k),212.030,10.497,0.049505,11.008,5,1,6,0
"Tift, Georgia",13277,Confirmed (per 100k),211.593,8.787,0.041528,13.708,5,1,6,0
"Burke, Georgia",13033,Confirmed (per 100k),209.981,8.297,0.039514,11.487,5,1,6,0
"Jasper, Illinois",17079,Confirmed (per 100k),208.117,4.460,0.021429,6.810,4,2,6,6
"Franklin, Mississippi",28037,Confirmed (per 100k),207.442,9.261,0.044643,11.156,5,1,6,0
"Coosa, Alabama",1037,Confirmed (per 100k),206.321,14.737,0.071429,8.155,5,1,6,-1
"Cumberland, New Jersey",34011,Confirmed (per 100k),205.983,11.274,0.054731,8.583,5,1,6,0
"Hamilton, Nebraska",31081,Confirmed (per 100k),203.775,9.193,0.045113,10.278,5,1,6,0
"Franklin, Washington",53021,Confirmed (per 100k),200.584,11.702,0.058340,9.495,5,1,6,-1
"Meriwether, Georgia",13199,Confirmed (per 100k),198.422,12.148,0.061224,7.504,5,1,6,-1
"Fulton, Georgia",13121,Confirmed (per 100k),198.320,8.486,0.042789,13.611,5,1,6,0
"Attala, Mississippi",28007,Confirmed (per 100k),198.085,12.577,0.063492,7.446,5,1,6,0
"Hampshire, Massachusetts",25015,Confirmed (per 100k),197.103,9.060,0.045967,11.386,5,1,6,1
"Monroe, Mississippi",28095,Confirmed (per 100k),192.897,12.563,0.065126,7.049,5,1,6,-1
"Kent, Rhode Island",44003,Confirmed (per 100k),192.340,11.304,0.058770,8.169,5,1,6,-1
"Forrest, Mississippi",28035,Confirmed (per 100k),192.264,9.728,0.050595,11.121,5,1,6,0
"Spalding, Georgia",13255,Confirmed (per 100k),191.895,13.064,0.068080,7.182,5,1,6,-1
"DeKalb, Georgia",13089,Confirmed (per 100k),191.230,10.555,0.055195,9.751,5,1,6,0
"Pickens, Alabama",1107,Confirmed (per 100k),190.667,7.885,0.041353,11.559,5,1,6,0
"Warren, Georgia",13301,Confirmed (per 100k),190.331,10.876,0.057143,9.527,5,1,6,0
"Schenectady, New York",36093,Confirmed (per 100k),189.956,9.291,0.048910,11.385,5,1,6,0
"Steuben, New York",36101,Confirmed (per 100k),189.769,9.586,0.050513,11.358,5,1,6,1
"Shelby, Tennessee",47157,Confirmed (per 100k),189.721,8.155,0.042986,12.557,5,1,6,1
"St. Helena, Louisiana",22091,Confirmed (per 100k),187.525,8.460,0.045113,12.242,5,1,6,0
"Salem, New Jersey",34033,Confirmed (per 100k),185.942,11.221,0.060345,7.938,5,1,6,-1
"Carroll, Maryland",24013,Confirmed (per 100k),185.815,7.972,0.042903,13.558,5,1,6,1
"Schuylkill, Pennsylvania",42107,Confirmed (per 100k),184.636,7.579,0.041051,13.754,5,1,6,0
"Lucas, Ohio",39095,Confirmed (per 100k),184.196,7.804,0.042368,12.100,5,1,6,0
"Winston, Mississippi",28159,Confirmed (per 100k),183.793,8.752,0.047619,9.794,5,1,6,0
"DuPage, Illinois",17043,Confirmed (per 100k),183.656,9.194,0.050063,11.025,5,1,6,0
"Tolland, Connecticut",9013,Confirmed (per 100k),183.120,9.383,0.051242,10.593,5,1,6,0
"Anne Arundel, Maryland",24003,Confirmed (per 100k),180.756,9.619,0.053213,10.096,5,1,6,0
"Jerome, Idaho",16053,Confirmed (per 100k),180.239,9.363,0.051948,10.090,5,1,6,0
"Montrose, Colorado",8085,Confirmed (per 100k),180.083,10.691,0.059369,9.310,5,1,6,0
"Randolph, Illinois",17157,Confirmed (per 100k),179.347,7.641,0.042607,12.535,5,1,6,1
"Washington, Rhode Island",44009,Confirmed (per 100k),179.173,9.670,0.053968,9.304,5,1,6,2
"Clayton, Georgia",13063,Confirmed (per 100k),177.584,8.505,0.047894,12.031,5,1,6,0
"Adams, Colorado",8001,Confirmed (per 100k),176.839,8.752,0.049493,11.053,5,1,6,0
"Henrico, Virginia",51087,Confirmed (per 100k),176.532,8.248,0.046722,11.441,5,1,6,0
"Jefferson Davis, Louisiana",22053,Confirmed (per 100k),175.338,8.198,0.046753,12.705,5,1,6,0
"Linn, Iowa",19113,Confirmed (per 100k),174.234,6.112,0.035081,13.642,5,1,6,2
"Wilkes, Georgia",13317,Confirmed (per 100k),173.877,7.306,0.042017,7.966,5,1,6,-1
"Clarke, Mississippi",28023,Confirmed (per 100k),173.734,8.273,0.047619,9.276,5,1,6,0
"McDuffie, Georgia",13189,Confirmed (per 100k),173.611,11.395,0.065637,8.211,5,1,6,0
"Butts, Georgia",13035,Confirmed (per 100k),172.441,8.021,0.046512,11.929,5,1,6,0
"Hale, Alabama",1065,Confirmed (per 100k),170.637,11.701,0.068571,7.215,5,1,6,-1
"San Augustine, Texas",48405,Confirmed (per 100k),169.965,8.672,0.051020,10.047,5,1,6,0
"Pike, Georgia",13231,Confirmed (per 100k),168.759,11.301,0.066964,7.365,5,1,6,-1
"Dawson, Georgia",13085,Confirmed (per 100k),168.531,9.302,0.055195,9.802,5,1,6,0
"Chester, Pennsylvania",42029,Confirmed (per 100k),167.051,7.184,0.043004,12.051,5,1,6,0
"Richland, Louisiana",22083,Confirmed (per 100k),164.000,5.680,0.034632,13.167,5,1,6,2
"Columbiana, Ohio",39029,Confirmed (per 100k),163.914,9.114,0.055603,9.332,5,1,6,0
"Wayne, Pennsylvania",42127,Confirmed (per 100k),163.548,7.510,0.045918,12.923,5,1,6,0
"Lapeer, Michigan",26087,Confirmed (per 100k),163.229,7.501,0.045954,12.624,5,1,6,0
"Washington, Mississippi",28151,Confirmed (per 100k),161.698,6.832,0.042254,13.976,5,1,6,0
"Mobile, Alabama",1097,Confirmed (per 100k),159.967,7.917,0.049492,11.194,5,1,6,0
"Woodson, Kansas",20207,Confirmed (per 100k),159.337,9.105,0.057143,8.660,5,1,6,2
"Lyon, Kentucky",21143,Confirmed (per 100k),158.343,12.180,0.076923,8.362,5,1,6,-1
"Howard, Maryland",24027,Confirmed (per 100k),158.126,6.886,0.043551,12.975,5,1,6,0
"Prince William, Virginia",51153,Confirmed (per 100k),157.760,9.416,0.059684,8.132,5,1,6,0
"Fairfax, Virginia",51059,Confirmed (per 100k),157.643,8.553,0.054253,8.892,5,1,6,0
"Douglas, Georgia",13097,Confirmed (per 100k),157.165,7.712,0.049068,11.530,5,1,6,0
"Leavenworth, Kansas",20103,Confirmed (per 100k),156.560,8.387,0.053571,10.018,5,1,6,0
"Jackson, Michigan",26075,Confirmed (per 100k),156.457,7.210,0.046083,11.685,5,1,6,0
"Rockingham, New Hampshire",33015,Confirmed (per 100k),154.631,7.425,0.048017,11.489,5,1,6,0
"Humboldt, Nevada",32013,Confirmed (per 100k),154.477,6.790,0.043956,12.647,5,1,6,2
"Marshall, Alabama",1095,Confirmed (per 100k),153.967,8.267,0.053691,9.341,5,1,6,0
"Orange, Indiana",18117,Confirmed (per 100k),152.703,6.544,0.042857,10.663,5,1,6,0
"Buckingham, Virginia",51029,Confirmed (per 100k),151.621,9.164,0.060440,8.597,5,1,6,-1
"Atlantic, New Jersey",34001,Confirmed (per 100k),150.946,8.235,0.054559,9.782,5,1,6,0
"Natchitoches, Louisiana",22069,Confirmed (per 100k),149.379,7.488,0.050125,10.532,5,1,6,0
"Bradford, Florida",12007,Confirmed (per 100k),148.931,9.118,0.061224,9.122,5,1,6,0
"Cobb, Georgia",13067,Confirmed (per 100k),147.999,7.593,0.051302,10.762,5,1,6,0
"Kenosha, Wisconsin",55059,Confirmed (per 100k),146.260,6.150,0.042051,13.010,5,1,6,0
"Palm Beach, Florida",12099,Confirmed (per 100k),144.979,6.652,0.045885,12.575,5,1,6,0
"Pulaski, Georgia",13235,Confirmed (per 100k),143.665,8.979,0.062500,7.966,5,1,6,2
"Jackson, Mississippi",28059,Confirmed (per 100k),142.741,6.167,0.043206,13.200,5,1,6,0
"Jasper, Mississippi",28061,Confirmed (per 100k),140.389,8.720,0.062112,7.827,5,1,6,0
"Hillsborough, New Hampshire",33011,Confirmed (per 100k),139.320,7.125,0.051143,10.080,5,1,6,0
"Salt Lake, Utah",49035,Confirmed (per 100k),139.172,5.860,0.042105,12.953,5,1,6,0
"Amite, Mississippi",28005,Confirmed (per 100k),138.245,6.970,0.050420,11.780,5,1,6,0
"Clark, Indiana",18019,Confirmed (per 100k),136.938,6.521,0.047619,11.870,5,1,6,0
"Wilson, North Carolina",37195,Confirmed (per 100k),136.918,8.907,0.065051,7.463,5,1,6,0
"Winn, Louisiana",22127,Confirmed (per 100k),136.651,8.220,0.060150,8.226,5,1,6,-1
"Clay, Alabama",1027,Confirmed (per 100k),136.003,5.397,0.039683,13.652,5,1,6,2
"Putnam, Indiana",18133,Confirmed (per 100k),135.725,6.843,0.050420,10.624,5,1,6,1
"Henry, Iowa",19087,Confirmed (per 100k),135.311,5.727,0.042328,13.340,5,1,6,0
"Washoe, Nevada",32031,Confirmed (per 100k),135.095,6.029,0.044629,12.419,5,1,6,0
"Stephens, Georgia",13257,Confirmed (per 100k),135.005,7.164,0.053061,8.553,5,1,6,0
"Concordia, Louisiana",22029,Confirmed (per 100k),135.002,5.934,0.043956,12.300,5,1,6,0
"Lubbock, Texas",48303,Confirmed (per 100k),134.914,7.268,0.053870,10.174,5,1,6,0
"Wagoner, Oklahoma",40145,Confirmed (per 100k),132.859,7.030,0.052910,11.139,5,1,6,0
"Twin Falls, Idaho",16083,Confirmed (per 100k),132.370,6.084,0.045963,11.284,5,1,6,1
"Dauphin, Pennsylvania",42043,Confirmed (per 100k),132.232,6.673,0.050466,9.940,5,1,6,0
"Lamar, Georgia",13171,Confirmed (per 100k),131.048,6.740,0.051429,10.509,5,1,6,2
"Richmond, Georgia",13245,Confirmed (per 100k),130.359,8.465,0.064935,7.168,5,1,6,-1
"Hardin, Texas",48199,Confirmed (per 100k),130.204,6.944,0.053333,10.988,5,1,6,0
"New London, Connecticut",9011,Confirmed (per 100k),127.825,7.003,0.054783,8.910,5,1,6,0
"Cecil, Maryland",24015,Confirmed (per 100k),127.364,9.028,0.070883,7.016,5,1,6,-1
"Durham, North Carolina",37063,Confirmed (per 100k),127.221,5.510,0.043311,13.088,5,1,6,0
"Lawrence, Mississippi",28077,Confirmed (per 100k),127.125,6.810,0.053571,7.504,5,1,6,2
"Grady, Georgia",13131,Confirmed (per 100k),125.847,6.959,0.055300,8.371,5,1,6,-1
"Bibb, Alabama",1007,Confirmed (per 100k),125.033,8.293,0.066327,7.112,5,1,6,-1
"Troup, Georgia",13285,Confirmed (per 100k),124.424,5.312,0.042693,12.687,5,1,6,2
"Newton, Mississippi",28101,Confirmed (per 100k),123.703,6.117,0.049451,7.966,5,1,6,0
"Los Angeles, California",,Confirmed (per 100k),122.929,5.077,0.041303,13.864,5,1,6,2
"Bristol, Rhode Island",44001,Confirmed (per 100k),121.702,5.304,0.043584,12.358,5,1,6,0
"Fayette, Georgia",13113,Confirmed (per 100k),121.481,5.119,0.042138,13.699,5,1,6,2
"Rush, Indiana",18139,Confirmed (per 100k),120.620,5.169,0.042857,13.860,5,1,6,2
"Oneida, New York",36065,Confirmed (per 100k),120.260,5.435,0.045195,12.828,5,1,6,0
"Socorro, New Mexico",35053,Confirmed (per 100k),120.214,8.587,0.071429,7.273,5,1,6,-1
"Trumbull, Ohio",39155,Confirmed (per 100k),119.713,5.484,0.045811,12.191,5,1,6,1
"Gwinnett, Georgia",13135,Confirmed (per 100k),117.383,5.722,0.048746,10.849,5,1,6,1
"Rensselaer, New York",36083,Confirmed (per 100k),117.192,5.581,0.047619,10.259,5,1,6,2
"Peach, Georgia",13225,Confirmed (per 100k),116.169,5.705,0.049107,11.307,5,1,6,1
"Franklin, Ohio",39049,Confirmed (per 100k),114.904,5.522,0.048060,10.605,5,1,6,1
"Newton, Georgia",13217,Confirmed (per 100k),114.548,5.625,0.049107,11.166,5,1,6,0
"Orleans, New York",36073,Confirmed (per 100k),113.997,6.018,0.052795,8.782,5,1,6,1
"Kane, Illinois",17089,Confirmed (per 100k),113.636,5.527,0.048642,10.905,5,1,6,0
"Cherokee, Georgia",13057,Confirmed (per 100k),113.227,5.189,0.045831,11.537,5,1,6,1
"Simpson, Kentucky",21213,Confirmed (per 100k),113.073,5.384,0.047619,12.325,5,1,6,2
"Christian, Kentucky",21047,Confirmed (per 100k),112.119,6.893,0.061483,9.700,5,1,6,0
"Rutherford, North Carolina",37161,Confirmed (per 100k),111.892,5.968,0.053333,8.338,5,1,6,0
"Pike, Alabama",1109,Confirmed (per 100k),111.735,6.903,0.061776,7.316,5,1,6,1
"Choctaw, Alabama",1023,Confirmed (per 100k),111.208,6.809,0.061224,9.353,5,1,6,-1
"Bertie, North Carolina",37015,Confirmed (per 100k),110.835,6.032,0.054422,9.180,5,1,6,1
"Potter, Texas",48375,Confirmed (per 100k),110.718,5.353,0.048352,9.117,5,1,6,1
"Harris, Georgia",13145,Confirmed (per 100k),110.682,7.298,0.065934,7.118,5,1,6,-1
"McHenry, Illinois",17111,Confirmed (per 100k),110.471,5.570,0.050420,10.775,5,1,6,1
"Gordon, Georgia",13129,Confirmed (per 100k),110.415,6.901,0.062500,7.669,5,1,6,0
"Morgan, Georgia",13211,Confirmed (per 100k),108.944,5.188,0.047619,11.037,5,1,6,2
"Appling, Georgia",13001,Confirmed (per 100k),108.778,6.993,0.064286,7.350,5,1,6,-1
"Washington, Ohio",39167,Confirmed (per 100k),108.494,5.007,0.046154,10.740,5,1,6,1
"Florence, South Carolina",45041,Confirmed (per 100k),108.465,6.405,0.059048,7.161,5,1,6,0
"Coweta, Georgia",13077,Confirmed (per 100k),108.411,5.291,0.048802,11.471,5,1,6,0
"Barrow, Georgia",13013,Confirmed (per 100k),108.121,6.178,0.057143,8.929,5,1,6,1
"Garland, Arkansas",5051,Confirmed (per 100k),107.661,5.031,0.046729,13.632,5,1,6,0
"St. Mary's, Maryland",24037,Confirmed (per 100k),107.480,5.789,0.053864,10.077,5,1,6,2
"Marlboro, South Carolina",45069,Confirmed (per 100k),107.206,6.564,0.061224,7.041,5,1,6,1
"York, Pennsylvania",42133,Confirmed (per 100k),107.113,5.408,0.050490,10.614,5,1,6,1
"Geauga, Ohio",39055,Confirmed (per 100k),106.782,6.865,0.064286,8.367,5,1,6,-1
"Riverside, California",6065,Confirmed (per 100k),106.778,5.933,0.055562,9.228,5,1,6,1
"Jefferson, Kentucky",21111,Confirmed (per 100k),106.161,5.757,0.054230,8.749,5,1,6,1
"Howard, Arkansas",5061,Confirmed (per 100k),106.045,6.493,0.061224,7.966,5,1,6,-1
"Lamar, Mississippi",28073,Confirmed (per 100k),105.773,6.315,0.059701,7.966,5,1,6,-1
"Clinch, Georgia",13065,Confirmed (per 100k),105.772,8.634,0.081633,7.099,5,1,6,-1
"Waldo, Maine",23027,Confirmed (per 100k),105.753,5.396,0.051020,10.740,5,1,6,-1
"Calhoun, Michigan",26025,Confirmed (per 100k),105.099,6.921,0.065856,7.497,5,1,6,-1
"Columbus, North Carolina",37047,Confirmed (per 100k),104.489,6.177,0.059113,8.457,5,1,6,-1
"St. Clair, Illinois",17163,Confirmed (per 100k),104.357,5.061,0.048498,11.660,5,1,6,0
"Manatee, Florida",12081,Confirmed (per 100k),103.409,5.633,0.054471,8.463,5,1,6,1
"Berrien, Michigan",26021,Confirmed (per 100k),102.998,5.494,0.053345,9.906,5,1,6,1
"Porter, Indiana",18127,Confirmed (per 100k),102.706,5.114,0.049796,10.626,5,1,6,1
"Clarke, Alabama",1025,Confirmed (per 100k),101.600,5.443,0.053571,11.356,5,1,6,0
"Andrews, Texas",48003,Confirmed (per 100k),101.577,6.110,0.060150,8.920,5,1,6,-1
"Broome, New York",36007,Confirmed (per 100k),100.794,5.175,0.051339,10.589,5,1,6,1
"Webster, Kentucky",21233,Confirmed (per 100k),100.448,6.623,0.065934,7.619,5,1,6,-1
"Carlton, Minnesota",27017,Confirmed (per 100k),100.360,5.974,0.059524,8.706,5,1,6,1
"Montgomery, Alabama",1101,Confirmed (per 100k),99.785,7.128,0.071429,7.058,5,1,6,-1
"Franklin, North Carolina",37069,Confirmed (per 100k),99.017,7.380,0.074534,8.660,5,1,6,-1
"Henry, Alabama",1067,Confirmed (per 100k),98.808,5.812,0.058824,9.551,5,1,6,1
"Stone, Mississippi",28131,Confirmed (per 100k),98.168,6.233,0.063492,8.313,5,1,6,-1
"Grenada, Mississippi",28043,Confirmed (per 100k),96.348,6.194,0.064286,7.041,5,1,6,1
"Cabarrus, North Carolina",37025,Confirmed (per 100k),96.095,6.600,0.068681,8.618,5,1,6,-1
"Lorain, Ohio",39093,Confirmed (per 100k),94.890,5.994,0.063168,7.705,5,1,6,1
"Dawson, Texas",48115,Confirmed (per 100k),94.280,5.612,0.059524,8.382,5,1,6,2
"Dodge, Georgia",13091,Confirmed (per 100k),92.211,6.933,0.075188,7.827,5,1,6,-1
"Jackson, Louisiana",22049,Confirmed (per 100k),88.923,5.444,0.061224,8.429,5,1,6,1
"Tulare, California",6107,Confirmed (per 100k),88.161,5.945,0.067431,7.830,5,1,6,-1
"Caldwell, Kentucky",21033,Confirmed (per 100k),86.295,6.724,0.077922,7.966,5,1,6,0
"Imperial, California",6025,Confirmed (per 100k),85.534,5.991,0.070046,7.090,5,1,6,1
"Hancock, Georgia",13141,Confirmed (per 100k),82.772,5.068,0.061224,7.504,5,1,6,-2
"Simpson, Mississippi",28127,Confirmed (per 100k),78.776,3.751,0.047619,6.975,4,2,6,0
"Screven, Georgia",13251,Confirmed (per 100k),78.763,6.137,0.077922,7.041,5,1,6,-1
"Douglas, Washington",53017,Confirmed (per 100k),78.289,5.921,0.075630,7.003,5,1,6,-1
"Woodford, Kentucky",21239,Confirmed (per 100k),74.811,5.878,0.078571,7.714,5,1,6,-1
"Prince Edward, Virginia",51147,Confirmed (per 100k),74.555,5.639,0.075630,7.273,5,1,6,-1
"Perry, Tennessee",47135,Confirmed (per 100k),74.294,5.307,0.071429,7.041,5,1,6,1
"Arenac, Michigan",26011,Confirmed (per 100k),73.910,4.799,0.064935,5.885,4,2,6,1
"Delta, Colorado",8029,Confirmed (per 100k),70.599,4.584,0.064935,5.052,4,2,6,0
"Cook, Georgia",13075,Confirmed (per 100k),69.485,4.963,0.071429,6.810,4,2,6,1
"Heard, Georgia",13149,Confirmed (per 100k),67.097,4.793,0.071429,5.711,4,2,6,1
"Texas, Oklahoma",40139,Confirmed (per 100k),65.055,4.289,0.065934,5.422,4,2,6,0
"McCormick, South Carolina",45065,Confirmed (per 100k),63.405,4.529,0.071429,6.579,4,2,6,1
"Winnebago, Illinois",17201,Confirmed (per 100k),62.993,4.651,0.073836,6.006,4,2,6,1
"Kalamazoo, Michigan",26077,Confirmed (per 100k),62.626,4.042,0.064544,6.801,4,2,6,1
"Nye, Nevada",32023,Confirmed (per 100k),60.185,3.378,0.056122,6.642,4,2,6,0
"Pulaski, Missouri",29169,Confirmed (per 100k),58.928,4.616,0.078341,4.701,4,2,6,1
"McCreary, Kentucky",21147,Confirmed (per 100k),58.035,4.974,0.085714,6.579,4,2,6,0
