State,Metric,Date,Value
Egypt,Recovered,2020-04-05T04:00:00Z,247
Egypt,Recovered,2020-04-06T04:00:00Z,259
Egypt,Recovered,2020-04-07T04:00:00Z,276
Egypt,Recovered,2020-04-08T04:00:00Z,305
Egypt,Recovered,2020-04-09T04:00:00Z,348
Egypt,Recovered,2020-04-10T04:00:00Z,384
Egypt,Recovered,2020-04-11T04:00:00Z,426
Egypt,Recovered (per 100k),2020-03-22T04:00:00Z,0.05
Egypt,Recovered (per 100k),2020-03-23T04:00:00Z,0.07
Egypt,Recovered (per 100k),2020-03-24T04:00:00Z,0.08
Egypt,Recovered (per 100k),2020-03-25T04:00:00Z,0.09
Egypt,Recovered (per 100k),2020-03-26T04:00:00Z,0.10
Egypt,Recovered (per 100k),2020-03-27T04:00:00Z,0.11
Egypt,Recovered (per 100k),2020-03-28T04:00:00Z,0.12
Egypt,Recovered (per 100k),2020-03-29T04:00:00Z,0.13
Egypt,Recovered (per 100k),2020-03-30T04:00:00Z,0.15
Egypt,Recovered (per 100k),2020-03-31T04:00:00Z,0.15
Egypt,Recovered (per 100k),2020-04-01T04:00:00Z,0.17
Egypt,Recovered (per 100k),2020-04-02T04:00:00Z,0.20
Egypt,Recovered (per 100k),2020-04-03T04:00:00Z,0.21
Egypt,Recovered (per 100k),2020-04-04T04:00:00Z,0.24
Egypt,Recovered (per 100k),2020-04-05T04:00:00Z,0.24
Egypt,Recovered (per 100k),2020-04-06T04:00:00Z,0.25
Egypt,Recovered (per 100k),2020-04-07T04:00:00Z,0.27
Egypt,Recovered (per 100k),2020-04-08T04:00:00Z,0.30
Egypt,Recovered (per 100k),2020-04-09T04:00:00Z,0.34
Egypt,Recovered (per 100k),2020-04-10T04:00:00Z,0.38
Egypt,Recovered (per 100k),2020-04-11T04:00:00Z,0.42
Egypt,Active,2020-03-22T04:00:00Z,257
Egypt,Active,2020-03-23T04:00:00Z,279
Egypt,Active,2020-03-24T04:00:00Z,302
Egypt,Active,2020-03-25T04:00:00Z,340
Egypt,Active,2020-03-26T04:00:00Z,369
Egypt,Active,2020-03-27T04:00:00Z,390
Egypt,Active,2020-03-28T04:00:00Z,419
Egypt,Active,2020-03-29T04:00:00Z,437
Egypt,Active,2020-03-30T04:00:00Z,465
Egypt,Active,2020-03-31T04:00:00Z,507
Egypt,Active,2020-04-01T04:00:00Z,548
Egypt,Active,2020-04-02T04:00:00Z,606
Egypt,Active,2020-04-03T04:00:00Z,703
Egypt,Active,2020-04-04T04:00:00Z,758
Egypt,Active,2020-04-05T04:00:00Z,848
Egypt,Active,2020-04-06T04:00:00Z,978
Egypt,Active,2020-04-07T04:00:00Z,1080
Egypt,Active,2020-04-08T04:00:00Z,1152
Egypt,Active,2020-04-09T04:00:00Z,1233
Egypt,Active,2020-04-10T04:00:00Z,1275
Egypt,Active,2020-04-11T04:00:00Z,1367
Egypt,Active (per 100k),2020-03-22T04:00:00Z,0.25
Egypt,Active (per 100k),2020-03-23T04:00:00Z,0.27
Egypt,Active (per 100k),2020-03-24T04:00:00Z,0.30
Egypt,Active (per 100k),2020-03-25T04:00:00Z,0.33
Egypt,Active (per 100k),2020-03-26T04:00:00Z,0.36
Egypt,Active (per 100k),2020-03-27T04:00:00Z,0.38
Egypt,Active (per 100k),2020-03-28T04:00:00Z,0.41
Egypt,Active (per 100k),2020-03-29T04:00:00Z,0.43
Egypt,Active (per 100k),2020-03-30T04:00:00Z,0.45
Egypt,Active (per 100k),2020-03-31T04:00:00Z,0.50
Egypt,Active (per 100k),2020-04-01T04:00:00Z,0.54
Egypt,Active (per 100k),2020-04-02T04:00:00Z,0.59
Egypt,Active (per 100k),2020-04-03T04:00:00Z,0.69
Egypt,Active (per 100k),2020-04-04T04:00:00Z,0.74
Egypt,Active (per 100k),2020-04-05T04:00:00Z,0.83
Egypt,Active (per 100k),2020-04-06T04:00:00Z,0.96
Egypt,Active (per 100k),2020-04-07T04:00:00Z,1.06
Egypt,Active (per 100k),2020-04-08T04:00:00Z,1.13
Egypt,Active (per 100k),2020-04-09T04:00:00Z,1.20
Egypt,Active (per 100k),2020-04-10T04:00:00Z,1.25
Egypt,Active (per 100k),2020-04-11T04:00:00Z,1.34
Estonia,Confirmed,2020-03-22T04:00:00Z,326
Estonia,Confirmed,2020-03-23T04:00:00Z,352
Estonia,Confirmed,2020-03-24T04:00:00Z,369
Estonia,Confirmed,2020-03-25T04:00:00Z,404
Estonia,Confirmed,2020-03-26T04:00:00Z,538
Estonia,Confirmed,2020-03-27T04:00:00Z,575
Estonia,Confirmed,2020-03-28T04:00:00Z,645
Estonia,Confirmed,2020-03-29T04:00:00Z,679
Estonia,Confirmed,2020-03-30T04:00:00Z,715
Estonia,Confirmed,2020-03-31T04:00:00Z,745
Estonia,Confirmed,2020-04-01T04:00:00Z,779
Estonia,Confirmed,2020-04-02T04:00:00Z,858
Estonia,Confirmed,2020-04-03T04:00:00Z,961
Estonia,Confirmed,2020-04-04T04:00:00Z,1039
Estonia,Confirmed,2020-04-05T04:00:00Z,1097
Estonia,Confirmed,2020-04-06T04:00:00Z,1108
Estonia,Confirmed,2020-04-07T04:00:00Z,1149
Estonia,Confirmed,2020-04-08T04:00:00Z,1185
Estonia,Confirmed,2020-04-09T04:00:00Z,1207
Estonia,Confirmed,2020-04-10T04:00:00Z,1258
Estonia,Confirmed,2020-04-11T04:00:00Z,1304
Estonia,Confirmed (per 100k),2020-03-22T04:00:00Z,24.58
Estonia,Confirmed (per 100k),2020-03-23T04:00:00Z,26.54
Estonia,Confirmed (per 100k),2020-03-24T04:00:00Z,27.82
Estonia,Confirmed (per 100k),2020-03-25T04:00:00Z,30.46
Estonia,Confirmed (per 100k),2020-03-26T04:00:00Z,40.56
Estonia,Confirmed (per 100k),2020-03-27T04:00:00Z,43.35
Estonia,Confirmed (per 100k),2020-03-28T04:00:00Z,48.62
Estonia,Confirmed (per 100k),2020-03-29T04:00:00Z,51.19
Estonia,Confirmed (per 100k),2020-03-30T04:00:00Z,53.90
Estonia,Confirmed (per 100k),2020-03-31T04:00:00Z,56.16
Estonia,Confirmed (per 100k),2020-04-01T04:00:00Z,58.72
Estonia,Confirmed (per 100k),2020-04-02T04:00:00Z,64.68
Estonia,Confirmed (per 100k),2020-04-03T04:00:00Z,72.44
Estonia,Confirmed (per 100k),2020-04-04T04:00:00Z,78.32
Estonia,Confirmed (per 100k),2020-04-05T04:00:00Z,82.70
Estonia,Confirmed (per 100k),2020-04-06T04:00:00Z,83.53
Estonia,Confirmed (per 100k),2020-04-07T04:00:00Z,86.62
Estonia,Confirmed (per 100k),2020-04-08T04:00:00Z,89.33
Estonia,Confirmed (per 100k),2020-04-09T04:00:00Z,90.99
Estonia,Confirmed (per 100k),2020-04-10T04:00:00Z,94.83
Estonia,Confirmed (per 100k),2020-04-11T04:00:00Z,98.30
Estonia,Deaths,2020-03-22T04:00:00Z,0
Estonia,Deaths,2020-03-23T04:00:00Z,0
Estonia,Deaths,2020-03-24T04:00:00Z,0
Estonia,Deaths,2020-03-25T04:00:00Z,1
Estonia,Deaths,2020-03-26T04:00:00Z,1
Estonia,Deaths,2020-03-27T04:00:00Z,1
Estonia,Deaths,2020-03-28T04:00:00Z,1
Estonia,Deaths,2020-03-29T04:00:00Z,3
Estonia,Deaths,2020-03-30T04:00:00Z,3
Estonia,Deaths,2020-03-31T04:00:00Z,4
Estonia,Deaths,2020-04-01T04:00:00Z,5
Estonia,Deaths,2020-04-02T04:00:00Z,11
Estonia,Deaths,2020-04-03T04:00:00Z,12
Estonia,Deaths,2020-04-04T04:00:00Z,13
Estonia,Deaths,2020-04-05T04:00:00Z,15
Estonia,Deaths,2020-04-06T04:00:00Z,19
Estonia,Deaths,2020-04-07T04:00:00Z,21
Estonia,Deaths,2020-04-08T04:00:00Z,24
Estonia,Deaths,2020-04-09T04:00:00Z,24
Estonia,Deaths,2020-04-10T04:00:00Z,24
Estonia,Deaths,2020-04-11T04:00:00Z,24
Estonia,Deaths (per 100k),2020-03-22T04:00:00Z,0.00
Estonia,Deaths (per 100k),2020-03-23T04:00:00Z,0.00
Estonia,Deaths (per 100k),2020-03-24T04:00:00Z,0.00
Estonia,Deaths (per 100k),2020-03-25T04:00:00Z,0.08
Estonia,Deaths (per 100k),2020-03-26T04:00:00Z,0.08
Estonia,Deaths (per 100k),2020-03-27T04:00:00Z,0.08
Estonia,Deaths (per 100k),2020-03-28T04:00:00Z,0.08
Estonia,Deaths (per 100k),2020-03-29T04:00:00Z,0.23
Estonia,Deaths (per 100k),2020-03-30T04:00:00Z,0.23
Estonia,Deaths (per 100k),2020-03-31T04:00:00Z,0.30
Estonia,Deaths (per 100k),2020-04-01T04:00:00Z,0.38
Estonia,Deaths (per 100k),2020-04-02T04:00:00Z,0.83
Estonia,Deaths (per 100k),2020-04-03T04:00:00Z,0.90
Estonia,Deaths (per 100k),2020-04-04T04:00:00Z,0.98
Estonia,Deaths (per 100k),2020-04-05T04:00:00Z,1.13
Estonia,Deaths (per 100k),2020-04-06T04:00:00Z,1.43
Estonia,Deaths (per 100k),2020-04-07T04:00:00Z,1.58
Estonia,Deaths (per 100k),2020-04-08T04:00:00Z,1.81
Estonia,Deaths (per 100k),2020-04-09T04:00:00Z,1.81
Estonia,Deaths (per 100k),2020-04-10T04:00:00Z,1.81
Estonia,Deaths (per 100k),2020-04-11T04:00:00Z,1.81
Estonia,Recovered,2020-03-22T04:00:00Z,4
Estonia,Recovered,2020-03-23T04:00:00Z,4
Estonia,Recovered,2020-03-24T04:00:00Z,7
Estonia,Recovered,2020-03-25T04:00:00Z,8
Estonia,Recovered,2020-03-26T04:00:00Z,8
Estonia,Recovered,2020-03-27T04:00:00Z,11
Estonia,Recovered,2020-03-28T04:00:00Z,20
Estonia,Recovered,2020-03-29T04:00:00Z,20
Estonia,Recovered,2020-03-30T04:00:00Z,20
Estonia,Recovered,2020-03-31T04:00:00Z,26
Estonia,Recovered,2020-04-01T04:00:00Z,33
Estonia,Recovered,2020-04-02T04:00:00Z,45
Estonia,Recovered,2020-04-03T04:00:00Z,48
Estonia,Recovered,2020-04-04T04:00:00Z,59
Estonia,Recovered,2020-04-05T04:00:00Z,62
Estonia,Recovered,2020-04-06T04:00:00Z,62
Estonia,Recovered,2020-04-07T04:00:00Z,69
Estonia,Recovered,2020-04-08T04:00:00Z,72
Estonia,Recovered,2020-04-09T04:00:00Z,83
Estonia,Recovered,2020-04-10T04:00:00Z,93
Estonia,Recovered,2020-04-11T04:00:00Z,93
Estonia,Recovered (per 100k),2020-03-22T04:00:00Z,0.30
Estonia,Recovered (per 100k),2020-03-23T04:00:00Z,0.30
Estonia,Recovered (per 100k),2020-03-24T04:00:00Z,0.53
Estonia,Recovered (per 100k),2020-03-25T04:00:00Z,0.60
Estonia,Recovered (per 100k),2020-03-26T04:00:00Z,0.60
Estonia,Recovered (per 100k),2020-03-27T04:00:00Z,0.83
Estonia,Recovered (per 100k),2020-03-28T04:00:00Z,1.51
Estonia,Recovered (per 100k),2020-03-29T04:00:00Z,1.51
Estonia,Recovered (per 100k),2020-03-30T04:00:00Z,1.51
Estonia,Recovered (per 100k),2020-03-31T04:00:00Z,1.96
Estonia,Recovered (per 100k),2020-04-01T04:00:00Z,2.49
Estonia,Recovered (per 100k),2020-04-02T04:00:00Z,3.39
Estonia,Recovered (per 100k),2020-04-03T04:00:00Z,3.62
Estonia,Recovered (per 100k),2020-04-04T04:00:00Z,4.45
Estonia,Recovered (per 100k),2020-04-05T04:00:00Z,4.67
Estonia,Recovered (per 100k),2020-04-06T04:00:00Z,4.67
Estonia,Recovered (per 100k),2020-04-07T04:00:00Z,5.20
Estonia,Recovered (per 100k),2020-04-08T04:00:00Z,5.43
Estonia,Recovered (per 100k),2020-04-09T04:00:00Z,6.26
Estonia,Recovered (per 100k),2020-04-10T04:00:00Z,7.01
Estonia,Recovered (per 100k),2020-04-11T04:00:00Z,7.01
Estonia,Active,2020-03-22T04:00:00Z,322
Estonia,Active,2020-03-23T04:00:00Z,348
Estonia,Active,2020-03-24T04:00:00Z,362
Estonia,Active,2020-03-25T04:00:00Z,395
Estonia,Active,2020-03-26T04:00:00Z,529
Estonia,Active,2020-03-27T04:00:00Z,563
Estonia,Active,2020-03-28T04:00:00Z,624
Estonia,Active,2020-03-29T04:00:00Z,656
Estonia,Active,2020-03-30T04:00:00Z,692
Estonia,Active,2020-03-31T04:00:00Z,715
Estonia,Active,2020-04-01T04:00:00Z,741
Estonia,Active,2020-04-02T04:00:00Z,802
Estonia,Active,2020-04-03T04:00:00Z,901
Estonia,Active,2020-04-04T04:00:00Z,967
Estonia,Active,2020-04-05T04:00:00Z,1020
Estonia,Active,2020-04-06T04:00:00Z,1027
Estonia,Active,2020-04-07T04:00:00Z,1059
Estonia,Active,2020-04-08T04:00:00Z,1089
Estonia,Active,2020-04-09T04:00:00Z,1100
Estonia,Active,2020-04-10T04:00:00Z,1141
Estonia,Active,2020-04-11T04:00:00Z,1187
Estonia,Active (per 100k),2020-03-22T04:00:00Z,24.27
Estonia,Active (per 100k),2020-03-23T04:00:00Z,26.23
Estonia,Active (per 100k),2020-03-24T04:00:00Z,27.29
Estonia,Active (per 100k),2020-03-25T04:00:00Z,29.78
Estonia,Active (per 100k),2020-03-26T04:00:00Z,39.88
Estonia,Active (per 100k),2020-03-27T04:00:00Z,42.44
Estonia,Active (per 100k),2020-03-28T04:00:00Z,47.04
Estonia,Active (per 100k),2020-03-29T04:00:00Z,49.45
Estonia,Active (per 100k),2020-03-30T04:00:00Z,52.17
Estonia,Active (per 100k),2020-03-31T04:00:00Z,53.90
Estonia,Active (per 100k),2020-04-01T04:00:00Z,55.86
Estonia,Active (per 100k),2020-04-02T04:00:00Z,60.46
Estonia,Active (per 100k),2020-04-03T04:00:00Z,67.92
Estonia,Active (per 100k),2020-04-04T04:00:00Z,72.90
Estonia,Active (per 100k),2020-04-05T04:00:00Z,76.89
Estonia,Active (per 100k),2020-04-06T04:00:00Z,77.42
Estonia,Active (per 100k),2020-04-07T04:00:00Z,79.83
Estonia,Active (per 100k),2020-04-08T04:00:00Z,82.09
Estonia,Active (per 100k),2020-04-09T04:00:00Z,82.92
Estonia,Active (per 100k),2020-04-10T04:00:00Z,86.01
Estonia,Active (per 100k),2020-04-11T04:00:00Z,89.48
Panama,Confirmed,2020-03-22T04:00:00Z,313
Panama,Confirmed,2020-03-23T04:00:00Z,313
Panama,Confirmed,2020-03-24T04:00:00Z,345
Panama,Confirmed,2020-03-25T04:00:00Z,443
Panama,Confirmed,2020-03-26T04:00:00Z,558
Panama,Confirmed,2020-03-27T04:00:00Z,674
Panama,Confirmed,2020-03-28T04:00:00Z,786
Panama,Confirmed,2020-03-29T04:00:00Z,901
Panama,Confirmed,2020-03-30T04:00:00Z,989
Panama,Confirmed,2020-03-31T04:00:00Z,1181
Panama,Confirmed,2020-04-01T04:00:00Z,1181
Panama,Confirmed,2020-04-02T04:00:00Z,1317
Panama,Confirmed,2020-04-03T04:00:00Z,1475
Panama,Confirmed,2020-04-04T04:00:00Z,1673
Panama,Confirmed,2020-04-05T04:00:00Z,1801
Panama,Confirmed,2020-04-06T04:00:00Z,1988
Panama,Confirmed,2020-04-07T04:00:00Z,2100
Panama,Confirmed,2020-04-08T04:00:00Z,2249
Panama,Confirmed,2020-04-09T04:00:00Z,2528
Panama,Confirmed,2020-04-10T04:00:00Z,2752
Panama,Confirmed,2020-04-11T04:00:00Z,2974
Panama,Confirmed (per 100k),2020-03-22T04:00:00Z,7.25
Panama,Confirmed (per 100k),2020-03-23T04:00:00Z,7.25
Panama,Confirmed (per 100k),2020-03-24T04:00:00Z,8.00
Panama,Confirmed (per 100k),2020-03-25T04:00:00Z,10.27
Panama,Confirmed (per 100k),2020-03-26T04:00:00Z,12.93
Panama,Confirmed (per 100k),2020-03-27T04:00:00Z,15.62
Panama,Confirmed (per 100k),2020-03-28T04:00:00Z,18.22
Panama,Confirmed (per 100k),2020-03-29T04:00:00Z,20.88
Panama,Confirmed (per 100k),2020-03-30T04:00:00Z,22.92
Panama,Confirmed (per 100k),2020-03-31T04:00:00Z,27.37
Panama,Confirmed (per 100k),2020-04-01T04:00:00Z,27.37
Panama,Confirmed (per 100k),2020-04-02T04:00:00Z,30.52
Panama,Confirmed (per 100k),2020-04-03T04:00:00Z,34.18
Panama,Confirmed (per 100k),2020-04-04T04:00:00Z,38.77
Panama,Confirmed (per 100k),2020-04-05T04:00:00Z,41.74
Panama,Confirmed (per 100k),2020-04-06T04:00:00Z,46.07
Panama,Confirmed (per 100k),2020-04-07T04:00:00Z,48.67
Panama,Confirmed (per 100k),2020-04-08T04:00:00Z,52.12
Panama,Confirmed (per 100k),2020-04-09T04:00:00Z,58.59
Panama,Confirmed (per 100k),2020-04-10T04:00:00Z,63.78
Panama,Confirmed (per 100k),2020-04-11T04:00:00Z,68.93
Panama,Deaths,2020-03-22T04:00:00Z,3
Panama,Deaths,2020-03-23T04:00:00Z,3
Panama,Deaths,2020-03-24T04:00:00Z,6
Panama,Deaths,2020-03-25T04:00:00Z,8
Panama,Deaths,2020-03-26T04:00:00Z,8
Panama,Deaths,2020-03-27T04:00:00Z,9
Panama,Deaths,2020-03-28T04:00:00Z,14
Panama,Deaths,2020-03-29T04:00:00Z,17
Panama,Deaths,2020-03-30T04:00:00Z,24
Panama,Deaths,2020-03-31T04:00:00Z,30
Panama,Deaths,2020-04-01T04:00:00Z,30
Panama,Deaths,2020-04-02T04:00:00Z,32
Panama,Deaths,2020-04-03T04:00:00Z,37
Panama,Deaths,2020-04-04T04:00:00Z,41
Panama,Deaths,2020-04-05T04:00:00Z,46
Panama,Deaths,2020-04-06T04:00:00Z,54
Panama,Deaths,2020-04-07T04:00:00Z,55
Panama,Deaths,2020-04-08T04:00:00Z,59
Panama,Deaths,2020-04-09T04:00:00Z,63
Panama,Deaths,2020-04-10T04:00:00Z,66
Panama,Deaths,2020-04-11T04:00:00Z,74
Panama,Deaths (per 100k),2020-03-22T04:00:00Z,0.07
Panama,Deaths (per 100k),2020-03-23T04:00:00Z,0.07
Panama,Deaths (per 100k),2020-03-24T04:00:00Z,0.14
Panama,Deaths (per 100k),2020-03-25T04:00:00Z,0.19
Panama,Deaths (per 100k),2020-03-26T04:00:00Z,0.19
Panama,Deaths (per 100k),2020-03-27T04:00:00Z,0.21
Panama,Deaths (per 100k),2020-03-28T04:00:00Z,0.32
Panama,Deaths (per 100k),2020-03-29T04:00:00Z,0.39
Panama,Deaths (per 100k),2020-03-30T04:00:00Z,0.56
Panama,Deaths (per 100k),2020-03-31T04:00:00Z,0.70
Panama,Deaths (per 100k),2020-04-01T04:00:00Z,0.70
Panama,Deaths (per 100k),2020-04-02T04:00:00Z,0.74
Panama,Deaths (per 100k),2020-04-03T04:00:00Z,0.86
Panama,Deaths (per 100k),2020-04-04T04:00:00Z,0.95
Panama,Deaths (per 100k),2020-04-05T04:00:00Z,1.07
Panama,Deaths (per 100k),2020-04-06T04:00:00Z,1.25
Panama,Deaths (per 100k),2020-04-07T04:00:00Z,1.27
Panama,Deaths (per 100k),2020-04-08T04:00:00Z,1.37
Panama,Deaths (per 100k),2020-04-09T04:00:00Z,1.46
Panama,Deaths (per 100k),2020-04-10T04:00:00Z,1.53
Panama,Deaths (per 100k),2020-04-11T04:00:00Z,1.72
Panama,Recovered,2020-03-22T04:00:00Z,1
Panama,Recovered,2020-03-23T04:00:00Z,1
Panama,Recovered,2020-03-24T04:00:00Z,1
Panama,Recovered,2020-03-25T04:00:00Z,1
Panama,Recovered,2020-03-26T04:00:00Z,2
Panama,Recovered,2020-03-27T04:00:00Z,2
Panama,Recovered,2020-03-28T04:00:00Z,2
Panama,Recovered,2020-03-29T04:00:00Z,4
Panama,Recovered,2020-03-30T04:00:00Z,4
Panama,Recovered,2020-03-31T04:00:00Z,9
Panama,Recovered,2020-04-01T04:00:00Z,9
Panama,Recovered,2020-04-02T04:00:00Z,9
Panama,Recovered,2020-04-03T04:00:00Z,10
Panama,Recovered,2020-04-04T04:00:00Z,13
Panama,Recovered,2020-04-05T04:00:00Z,13
Panama,Recovered,2020-04-06T04:00:00Z,13
Panama,Recovered,2020-04-07T04:00:00Z,14
Panama,Recovered,2020-04-08T04:00:00Z,16
Panama,Recovered,2020-04-09T04:00:00Z,16
Panama,Recovered,2020-04-10T04:00:00Z,16
Panama,Recovered,2020-04-11T04:00:00Z,17
Panama,Recovered (per 100k),2020-03-22T04:00:00Z,0.02
Panama,Recovered (per 100k),2020-03-23T04:00:00Z,0.02
Panama,Recovered (per 100k),2020-03-24T04:00:00Z,0.02
Panama,Recovered (per 100k),2020-03-25T04:00:00Z,0.02
Panama,Recovered (per 100k),2020-03-26T04:00:00Z,0.05
Panama,Recovered (per 100k),2020-03-27T04:00:00Z,0.05
Panama,Recovered (per 100k),2020-03-28T04:00:00Z,0.05
Panama,Recovered (per 100k),2020-03-29T04:00:00Z,0.09
Panama,Recovered (per 100k),2020-03-30T04:00:00Z,0.09
Panama,Recovered (per 100k),2020-03-31T04:00:00Z,0.21
Panama,Recovered (per 100k),2020-04-01T04:00:00Z,0.21
Panama,Recovered (per 100k),2020-04-02T04:00:00Z,0.21
Panama,Recovered (per 100k),2020-04-03T04:00:00Z,0.23
Panama,Recovered (per 100k),2020-04-04T04:00:00Z,0.30
Panama,Recovered (per 100k),2020-04-05T04:00:00Z,0.30
Panama,Recovered (per 100k),2020-04-06T04:00:00Z,0.30
Panama,Recovered (per 100k),2020-04-07T04:00:00Z,0.32
Panama,Recovered (per 100k),2020-04-08T04:00:00Z,0.37
Panama,Recovered (per 100k),2020-04-09T04:00:00Z,0.37
Panama,Recovered (per 100k),2020-04-10T04:00:00Z,0.37
Panama,Recovered (per 100k),2020-04-11T04:00:00Z,0.39
Panama,Active,2020-03-22T04:00:00Z,309
Panama,Active,2020-03-23T04:00:00Z,309
Panama,Active,2020-03-24T04:00:00Z,338
Panama,Active,2020-03-25T04:00:00Z,434
Panama,Active,2020-03-26T04:00:00Z,548
Panama,Active,2020-03-27T04:00:00Z,663
Panama,Active,2020-03-28T04:00:00Z,770
Panama,Active,2020-03-29T04:00:00Z,880
Panama,Active,2020-03-30T04:00:00Z,961
Panama,Active,2020-03-31T04:00:00Z,1142
Panama,Active,2020-04-01T04:00:00Z,1142
Panama,Active,2020-04-02T04:00:00Z,1276
Panama,Active,2020-04-03T04:00:00Z,1428
Panama,Active,2020-04-04T04:00:00Z,1619
Panama,Active,2020-04-05T04:00:00Z,1742
Panama,Active,2020-04-06T04:00:00Z,1921
Panama,Active,2020-04-07T04:00:00Z,2031
Panama,Active,2020-04-08T04:00:00Z,2174
Panama,Active,2020-04-09T04:00:00Z,2449
Panama,Active,2020-04-10T04:00:00Z,2670
Panama,Active,2020-04-11T04:00:00Z,2883
Panama,Active (per 100k),2020-03-22T04:00:00Z,7.16
Panama,Active (per 100k),2020-03-23T04:00:00Z,7.16
Panama,Active (per 100k),2020-03-24T04:00:00Z,7.83
Panama,Active (per 100k),2020-03-25T04:00:00Z,10.06
Panama,Active (per 100k),2020-03-26T04:00:00Z,12.70
Panama,Active (per 100k),2020-03-27T04:00:00Z,15.37
Panama,Active (per 100k),2020-03-28T04:00:00Z,17.85
Panama,Active (per 100k),2020-03-29T04:00:00Z,20.40
Panama,Active (per 100k),2020-03-30T04:00:00Z,22.27
Panama,Active (per 100k),2020-03-31T04:00:00Z,26.47
Panama,Active (per 100k),2020-04-01T04:00:00Z,26.47
Panama,Active (per 100k),2020-04-02T04:00:00Z,29.57
Panama,Active (per 100k),2020-04-03T04:00:00Z,33.10
Panama,Active (per 100k),2020-04-04T04:00:00Z,37.52
Panama,Active (per 100k),2020-04-05T04:00:00Z,40.37
Panama,Active (per 100k),2020-04-06T04:00:00Z,44.52
Panama,Active (per 100k),2020-04-07T04:00:00Z,47.07
Panama,Active (per 100k),2020-04-08T04:00:00Z,50.39
Panama,Active (per 100k),2020-04-09T04:00:00Z,56.76
Panama,Active (per 100k),2020-04-10T04:00:00Z,61.88
Panama,Active (per 100k),2020-04-11T04:00:00Z,66.82
South Africa,Confirmed,2020-03-22T04:00:00Z,274
South Africa,Confirmed,2020-03-23T04:00:00Z,402
South Africa,Confirmed,2020-03-24T04:00:00Z,554
South Africa,Confirmed,2020-03-25T04:00:00Z,709
South Africa,Confirmed,2020-03-26T04:00:00Z,927
South Africa,Confirmed,2020-03-27T04:00:00Z,1170
South Africa,Confirmed,2020-03-28T04:00:00Z,1187
South Africa,Confirmed,2020-03-29T04:00:00Z,1280
South Africa,Confirmed,2020-03-30T04:00:00Z,1326
South Africa,Confirmed,2020-03-31T04:00:00Z,1353
South Africa,Confirmed,2020-04-01T04:00:00Z,1380
South Africa,Confirmed,2020-04-02T04:00:00Z,1462
South Africa,Confirmed,2020-04-03T04:00:00Z,1505
South Africa,Confirmed,2020-04-04T04:00:00Z,1585
South Africa,Confirmed,2020-04-05T04:00:00Z,1655
South Africa,Confirmed,2020-04-06T04:00:00Z,1686
South Africa,Confirmed,2020-04-07T04:00:00Z,1749
South Africa,Confirmed,2020-04-08T04:00:00Z,1845
South Africa,Confirmed,2020-04-09T04:00:00Z,1934
South Africa,Confirmed,2020-04-10T04:00:00Z,2003
South Africa,Confirmed,2020-04-11T04:00:00Z,2028
South Africa,Confirmed (per 100k),2020-03-22T04:00:00Z,0.46
South Africa,Confirmed (per 100k),2020-03-23T04:00:00Z,0.68
South Africa,Confirmed (per 100k),2020-03-24T04:00:00Z,0.93
South Africa,Confirmed (per 100k),2020-03-25T04:00:00Z,1.20
South Africa,Confirmed (per 100k),2020-03-26T04:00:00Z,1.56
South Africa,Confirmed (per 100k),2020-03-27T04:00:00Z,1.97
South Africa,Confirmed (per 100k),2020-03-28T04:00:00Z,2.00
South Africa,Confirmed (per 100k),2020-03-29T04:00:00Z,2.16
South Africa,Confirmed (per 100k),2020-03-30T04:00:00Z,2.24
South Africa,Confirmed (per 100k),2020-03-31T04:00:00Z,2.28
South Africa,Confirmed (per 100k),2020-04-01T04:00:00Z,2.33
South Africa,Confirmed (per 100k),2020-04-02T04:00:00Z,2.47
South Africa,Confirmed (per 100k),2020-04-03T04:00:00Z,2.54
South Africa,Confirmed (per 100k),2020-04-04T04:00:00Z,2.67
South Africa,Confirmed (per 100k),2020-04-05T04:00:00Z,2.79
South Africa,Confirmed (per 100k),2020-04-06T04:00:00Z,2.84
South Africa,Confirmed (per 100k),2020-04-07T04:00:00Z,2.95
South Africa,Confirmed (per 100k),2020-04-08T04:00:00Z,3.11
South Africa,Confirmed (per 100k),2020-04-09T04:00:00Z,3.26
South Africa,Confirmed (per 100k),2020-04-10T04:00:00Z,3.38
South Africa,Confirmed (per 100k),2020-04-11T04:00:00Z,3.42
South Africa,Deaths,2020-03-22T04:00:00Z,0
South Africa,Deaths,2020-03-23T04:00:00Z,0
South Africa,Deaths,2020-03-24T04:00:00Z,0
South Africa,Deaths,2020-03-25T04:00:00Z,0
South Africa,Deaths,2020-03-26T04:00:00Z,0
South Africa,Deaths,2020-03-27T04:00:00Z,1
South Africa,Deaths,2020-03-28T04:00:00Z,1
South Africa,Deaths,2020-03-29T04:00:00Z,2
South Africa,Deaths,2020-03-30T04:00:00Z,3
South Africa,Deaths,2020-03-31T04:00:00Z,5
South Africa,Deaths,2020-04-01T04:00:00Z,5
South Africa,Deaths,2020-04-02T04:00:00Z,5
South Africa,Deaths,2020-04-03T04:00:00Z,9
South Africa,Deaths,2020-04-04T04:00:00Z,9
South Africa,Deaths,2020-04-05T04:00:00Z,11
South Africa,Deaths,2020-04-06T04:00:00Z,12
South Africa,Deaths,2020-04-07T04:00:00Z,13
South Africa,Deaths,2020-04-08T04:00:00Z,18
