Region,FIPS,Metric,Date,Value
Maryland,,Recovered (predicted peak),2020-04-12T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-13T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-14T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-15T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-16T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-17T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-18T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-19T04:00:00Z,0
Maryland,,Recovered (predicted peak),2020-04-20T04:00:00Z,0
Maryland,,Active,2020-04-07T04:00:00Z,0
Maryland,,Active,2020-04-08T04:00:00Z,0
Maryland,,Active,2020-04-09T04:00:00Z,0
Maryland,,Active,2020-04-10T04:00:00Z,0
Maryland,,Active,2020-04-11T04:00:00Z,0
Maryland,,Active,2020-04-12T04:00:00Z,7989
Maryland,,Active,2020-04-13T04:00:00Z,8674
Maryland,,Active,2020-04-14T04:00:00Z,9170
Maryland,,Active,2020-04-15T04:00:00Z,9721
Maryland,,Active,2020-04-16T04:00:00Z,10465
Maryland,,Active,2020-04-17T04:00:00Z,11238
Maryland,,Active,2020-04-18T04:00:00Z,11905
Maryland,,Active,2020-04-19T04:00:00Z,12386
Maryland,,Active,2020-04-20T04:00:00Z,13102
Maryland,,Active (per 100k),2020-04-07T04:00:00Z,0.000000
Maryland,,Active (per 100k),2020-04-08T04:00:00Z,0.000000
Maryland,,Active (per 100k),2020-04-09T04:00:00Z,0.000000
Maryland,,Active (per 100k),2020-04-10T04:00:00Z,0.000000
Maryland,,Active (per 100k),2020-04-11T04:00:00Z,0.000000
Maryland,,Active (per 100k),2020-04-12T04:00:00Z,132.144
Maryland,,Active (per 100k),2020-04-13T04:00:00Z,143.474
Maryland,,Active (per 100k),2020-04-14T04:00:00Z,151.679
Maryland,,Active (per 100k),2020-04-15T04:00:00Z,160.792
Maryland,,Active (per 100k),2020-04-16T04:00:00Z,173.099
Maryland,,Active (per 100k),2020-04-17T04:00:00Z,185.885
Maryland,,Active (per 100k),2020-04-18T04:00:00Z,196.917
Maryland,,Active (per 100k),2020-04-19T04:00:00Z,204.874
Maryland,,Active (per 100k),2020-04-20T04:00:00Z,216.717
Maryland,,Active (growth),2020-04-15T04:00:00Z,0.355
Maryland,,Active (growth),2020-04-16T04:00:00Z,0.273
Maryland,,Active (growth),2020-04-17T04:00:00Z,0.227
Maryland,,Active (growth),2020-04-18T04:00:00Z,0.196
Maryland,,Active (growth),2020-04-19T04:00:00Z,0.172
Maryland,,Active (growth),2020-04-20T04:00:00Z,0.059775
Maryland,,Active (predicted total),2020-04-18T04:00:00Z,13479
Maryland,,Active (predicted total),2020-04-19T04:00:00Z,15339
Maryland,,Active (predicted total),2020-04-20T04:00:00Z,13425
Maryland,,"Active (predicted total, min)",2020-04-18T04:00:00Z,7613
Maryland,,"Active (predicted total, min)",2020-04-19T04:00:00Z,9911
Maryland,,"Active (predicted total, min)",2020-04-20T04:00:00Z,9170
Maryland,,"Active (predicted total, max)",2020-04-18T04:00:00Z,58698
Maryland,,"Active (predicted total, max)",2020-04-19T04:00:00Z,33919
Maryland,,"Active (predicted total, max)",2020-04-20T04:00:00Z,25043
Maryland,,Active (predicted peak),2020-04-18T04:00:00Z,1572
Maryland,,Active (predicted peak),2020-04-19T04:00:00Z,1663
Maryland,,Active (predicted peak),2020-04-20T04:00:00Z,1579
Massachusetts,,Confirmed,2020-03-10T04:00:00Z,92
Massachusetts,,Confirmed,2020-03-11T04:00:00Z,123
Massachusetts,,Confirmed,2020-03-12T04:00:00Z,123
Massachusetts,,Confirmed,2020-03-13T04:00:00Z,123
Massachusetts,,Confirmed,2020-03-14T04:00:00Z,164
Massachusetts,,Confirmed,2020-03-15T04:00:00Z,164
Massachusetts,,Confirmed,2020-03-16T04:00:00Z,197
Massachusetts,,Confirmed,2020-03-17T04:00:00Z,218
Massachusetts,,Confirmed,2020-03-18T04:00:00Z,218
Massachusetts,,Confirmed,2020-03-19T04:00:00Z,328
Massachusetts,,Confirmed,2020-03-20T04:00:00Z,413
Massachusetts,,Confirmed,2020-03-21T04:00:00Z,525
Massachusetts,,Confirmed,2020-03-22T04:00:00Z,646
Massachusetts,,Confirmed,2020-03-23T04:00:00Z,777
Massachusetts,,Confirmed,2020-03-24T04:00:00Z,1159
Massachusetts,,Confirmed,2020-03-25T04:00:00Z,1838
Massachusetts,,Confirmed,2020-03-26T04:00:00Z,2417
Massachusetts,,Confirmed,2020-03-27T04:00:00Z,3240
Massachusetts,,Confirmed,2020-03-28T04:00:00Z,4257
Massachusetts,,Confirmed,2020-03-29T04:00:00Z,4955
Massachusetts,,Confirmed,2020-03-30T04:00:00Z,5752
Massachusetts,,Confirmed,2020-03-31T04:00:00Z,6620
Massachusetts,,Confirmed,2020-04-01T04:00:00Z,7738
Massachusetts,,Confirmed,2020-04-02T04:00:00Z,8966
Massachusetts,,Confirmed,2020-04-03T04:00:00Z,10402
Massachusetts,,Confirmed,2020-04-04T04:00:00Z,11736
Massachusetts,,Confirmed,2020-04-05T04:00:00Z,12500
Massachusetts,,Confirmed,2020-04-06T04:00:00Z,13837
Massachusetts,,Confirmed,2020-04-07T04:00:00Z,15202
Massachusetts,,Confirmed,2020-04-08T04:00:00Z,16790
Massachusetts,,Confirmed,2020-04-09T04:00:00Z,18941
Massachusetts,,Confirmed,2020-04-10T04:00:00Z,20974
Massachusetts,,Confirmed,2020-04-11T04:00:00Z,22860
Massachusetts,,Confirmed,2020-04-12T04:00:00Z,25475
Massachusetts,,Confirmed,2020-04-13T04:00:00Z,26867
Massachusetts,,Confirmed,2020-04-14T04:00:00Z,28164
Massachusetts,,Confirmed,2020-04-15T04:00:00Z,29918
Massachusetts,,Confirmed,2020-04-16T04:00:00Z,32181
Massachusetts,,Confirmed,2020-04-17T04:00:00Z,34402
Massachusetts,,Confirmed,2020-04-18T04:00:00Z,36372
Massachusetts,,Confirmed,2020-04-19T04:00:00Z,38077
Massachusetts,,Confirmed,2020-04-20T04:00:00Z,38077
Massachusetts,,Confirmed (per 100k),2020-03-10T04:00:00Z,1.335
Massachusetts,,Confirmed (per 100k),2020-03-11T04:00:00Z,1.785
Massachusetts,,Confirmed (per 100k),2020-03-12T04:00:00Z,1.785
Massachusetts,,Confirmed (per 100k),2020-03-13T04:00:00Z,1.785
Massachusetts,,Confirmed (per 100k),2020-03-14T04:00:00Z,2.379
Massachusetts,,Confirmed (per 100k),2020-03-15T04:00:00Z,2.379
Massachusetts,,Confirmed (per 100k),2020-03-16T04:00:00Z,2.858
Massachusetts,,Confirmed (per 100k),2020-03-17T04:00:00Z,3.163
Massachusetts,,Confirmed (per 100k),2020-03-18T04:00:00Z,3.163
Massachusetts,,Confirmed (per 100k),2020-03-19T04:00:00Z,4.759
Massachusetts,,Confirmed (per 100k),2020-03-20T04:00:00Z,5.992
Massachusetts,,Confirmed (per 100k),2020-03-21T04:00:00Z,7.617
Massachusetts,,Confirmed (per 100k),2020-03-22T04:00:00Z,9.373
Massachusetts,,Confirmed (per 100k),2020-03-23T04:00:00Z,11.273
Massachusetts,,Confirmed (per 100k),2020-03-24T04:00:00Z,16.815
Massachusetts,,Confirmed (per 100k),2020-03-25T04:00:00Z,26.667
Massachusetts,,Confirmed (per 100k),2020-03-26T04:00:00Z,35.067
Massachusetts,,Confirmed (per 100k),2020-03-27T04:00:00Z,47.008
Massachusetts,,Confirmed (per 100k),2020-03-28T04:00:00Z,61.763
Massachusetts,,Confirmed (per 100k),2020-03-29T04:00:00Z,71.890
Massachusetts,,Confirmed (per 100k),2020-03-30T04:00:00Z,83.453
Massachusetts,,Confirmed (per 100k),2020-03-31T04:00:00Z,96.046
Massachusetts,,Confirmed (per 100k),2020-04-01T04:00:00Z,112.267
Massachusetts,,Confirmed (per 100k),2020-04-02T04:00:00Z,130.083
Massachusetts,,Confirmed (per 100k),2020-04-03T04:00:00Z,150.918
Massachusetts,,Confirmed (per 100k),2020-04-04T04:00:00Z,170.272
Massachusetts,,Confirmed (per 100k),2020-04-05T04:00:00Z,181.356
Massachusetts,,Confirmed (per 100k),2020-04-06T04:00:00Z,200.754
Massachusetts,,Confirmed (per 100k),2020-04-07T04:00:00Z,220.558
Massachusetts,,Confirmed (per 100k),2020-04-08T04:00:00Z,243.598
Massachusetts,,Confirmed (per 100k),2020-04-09T04:00:00Z,274.806
Massachusetts,,Confirmed (per 100k),2020-04-10T04:00:00Z,304.302
Massachusetts,,Confirmed (per 100k),2020-04-11T04:00:00Z,331.665
Massachusetts,,Confirmed (per 100k),2020-04-12T04:00:00Z,369.604
Massachusetts,,Confirmed (per 100k),2020-04-13T04:00:00Z,389.800
Massachusetts,,Confirmed (per 100k),2020-04-14T04:00:00Z,408.618
Massachusetts,,Confirmed (per 100k),2020-04-15T04:00:00Z,434.066
Massachusetts,,Confirmed (per 100k),2020-04-16T04:00:00Z,466.899
Massachusetts,,Confirmed (per 100k),2020-04-17T04:00:00Z,499.122
Massachusetts,,Confirmed (per 100k),2020-04-18T04:00:00Z,527.704
Massachusetts,,Confirmed (per 100k),2020-04-19T04:00:00Z,552.441
Massachusetts,,Confirmed (per 100k),2020-04-20T04:00:00Z,552.441
Massachusetts,,Confirmed (growth),2020-03-18T04:00:00Z,0.113
Massachusetts,,Confirmed (growth),2020-03-19T04:00:00Z,0.078708
Massachusetts,,Confirmed (growth),2020-03-20T04:00:00Z,0.145
Massachusetts,,Confirmed (growth),2020-03-21T04:00:00Z,0.170
Massachusetts,,Confirmed (growth),2020-03-22T04:00:00Z,0.175
Massachusetts,,Confirmed (growth),2020-03-23T04:00:00Z,0.189
Massachusetts,,Confirmed (growth),2020-03-24T04:00:00Z,0.186
Massachusetts,,Confirmed (growth),2020-03-25T04:00:00Z,0.231
Massachusetts,,Confirmed (growth),2020-03-26T04:00:00Z,0.285
Massachusetts,,Confirmed (growth),2020-03-27T04:00:00Z,0.269
Massachusetts,,Confirmed (growth),2020-03-28T04:00:00Z,0.267
Massachusetts,,Confirmed (growth),2020-03-29T04:00:00Z,0.260
Massachusetts,,Confirmed (growth),2020-03-30T04:00:00Z,0.231
Massachusetts,,Confirmed (growth),2020-03-31T04:00:00Z,0.211
Massachusetts,,Confirmed (growth),2020-04-01T04:00:00Z,0.188
Massachusetts,,Confirmed (growth),2020-04-02T04:00:00Z,0.169
Massachusetts,,Confirmed (growth),2020-04-03T04:00:00Z,0.158
Massachusetts,,Confirmed (growth),2020-04-04T04:00:00Z,0.147
Massachusetts,,Confirmed (growth),2020-04-05T04:00:00Z,0.133
Massachusetts,,Confirmed (growth),2020-04-06T04:00:00Z,0.118
Massachusetts,,Confirmed (growth),2020-04-07T04:00:00Z,0.113
Massachusetts,,Confirmed (growth),2020-04-08T04:00:00Z,0.107
Massachusetts,,Confirmed (growth),2020-04-09T04:00:00Z,0.101
Massachusetts,,Confirmed (growth),2020-04-10T04:00:00Z,0.100
Massachusetts,,Confirmed (growth),2020-04-11T04:00:00Z,0.096127
Massachusetts,,Confirmed (growth),2020-04-12T04:00:00Z,0.091855
Massachusetts,,Confirmed (growth),2020-04-13T04:00:00Z,0.096771
Massachusetts,,Confirmed (growth),2020-04-14T04:00:00Z,0.088574
Massachusetts,,Confirmed (growth),2020-04-15T04:00:00Z,0.080977
Massachusetts,,Confirmed (growth),2020-04-16T04:00:00Z,0.075797
Massachusetts,,Confirmed (growth),2020-04-17T04:00:00Z,0.071015
Massachusetts,,Confirmed (growth),2020-04-18T04:00:00Z,0.067185
Massachusetts,,Confirmed (growth),2020-04-19T04:00:00Z,0.063324
Massachusetts,,Confirmed (growth),2020-04-20T04:00:00Z,0.055766
Massachusetts,,Confirmed (predicted total),2020-04-02T04:00:00Z,12770
Massachusetts,,Confirmed (predicted total),2020-04-03T04:00:00Z,11625
Massachusetts,,Confirmed (predicted total),2020-04-04T04:00:00Z,12683
Massachusetts,,Confirmed (predicted total),2020-04-05T04:00:00Z,13632
Massachusetts,,Confirmed (predicted total),2020-04-06T04:00:00Z,14841
Massachusetts,,Confirmed (predicted total),2020-04-07T04:00:00Z,16931
Massachusetts,,Confirmed (predicted total),2020-04-08T04:00:00Z,19213
Massachusetts,,Confirmed (predicted total),2020-04-09T04:00:00Z,21997
Massachusetts,,Confirmed (predicted total),2020-04-10T04:00:00Z,25640
Massachusetts,,Confirmed (predicted total),2020-04-11T04:00:00Z,29709
Massachusetts,,Confirmed (predicted total),2020-04-12T04:00:00Z,35122
Massachusetts,,Confirmed (predicted total),2020-04-13T04:00:00Z,47698
Massachusetts,,Confirmed (predicted total),2020-04-14T04:00:00Z,60450
Massachusetts,,Confirmed (predicted total),2020-04-15T04:00:00Z,62997
Massachusetts,,Confirmed (predicted total),2020-04-16T04:00:00Z,62591
Massachusetts,,Confirmed (predicted total),2020-04-17T04:00:00Z,60185
Massachusetts,,Confirmed (predicted total),2020-04-18T04:00:00Z,57312
Massachusetts,,Confirmed (predicted total),2020-04-19T04:00:00Z,56525
Massachusetts,,Confirmed (predicted total),2020-04-20T04:00:00Z,53902
Massachusetts,,"Confirmed (predicted total, min)",2020-04-02T04:00:00Z,8656
Massachusetts,,"Confirmed (predicted total, min)",2020-04-03T04:00:00Z,10337
Massachusetts,,"Confirmed (predicted total, min)",2020-04-04T04:00:00Z,10826
Massachusetts,,"Confirmed (predicted total, min)",2020-04-05T04:00:00Z,11266
Massachusetts,,"Confirmed (predicted total, min)",2020-04-06T04:00:00Z,12081
Massachusetts,,"Confirmed (predicted total, min)",2020-04-07T04:00:00Z,14049
Massachusetts,,"Confirmed (predicted total, min)",2020-04-08T04:00:00Z,15859
Massachusetts,,"Confirmed (predicted total, min)",2020-04-09T04:00:00Z,18270
Massachusetts,,"Confirmed (predicted total, min)",2020-04-10T04:00:00Z,20384
Massachusetts,,"Confirmed (predicted total, min)",2020-04-11T04:00:00Z,22412
Massachusetts,,"Confirmed (predicted total, min)",2020-04-12T04:00:00Z,25856
Massachusetts,,"Confirmed (predicted total, min)",2020-04-13T04:00:00Z,32707
Massachusetts,,"Confirmed (predicted total, min)",2020-04-14T04:00:00Z,44615
Massachusetts,,"Confirmed (predicted total, min)",2020-04-15T04:00:00Z,48427
Massachusetts,,"Confirmed (predicted total, min)",2020-04-16T04:00:00Z,48998
Massachusetts,,"Confirmed (predicted total, min)",2020-04-17T04:00:00Z,47540
Massachusetts,,"Confirmed (predicted total, min)",2020-04-18T04:00:00Z,46766
Massachusetts,,"Confirmed (predicted total, min)",2020-04-19T04:00:00Z,46716
Massachusetts,,"Confirmed (predicted total, min)",2020-04-20T04:00:00Z,45758
Massachusetts,,"Confirmed (predicted total, max)",2020-04-02T04:00:00Z,24340
Massachusetts,,"Confirmed (predicted total, max)",2020-04-03T04:00:00Z,13280
Massachusetts,,"Confirmed (predicted total, max)",2020-04-04T04:00:00Z,15309
Massachusetts,,"Confirmed (predicted total, max)",2020-04-05T04:00:00Z,17258
Massachusetts,,"Confirmed (predicted total, max)",2020-04-06T04:00:00Z,19234
Massachusetts,,"Confirmed (predicted total, max)",2020-04-07T04:00:00Z,21301
Massachusetts,,"Confirmed (predicted total, max)",2020-04-08T04:00:00Z,24365
Massachusetts,,"Confirmed (predicted total, max)",2020-04-09T04:00:00Z,27635
Massachusetts,,"Confirmed (predicted total, max)",2020-04-10T04:00:00Z,34549
Massachusetts,,"Confirmed (predicted total, max)",2020-04-11T04:00:00Z,44050
Massachusetts,,"Confirmed (predicted total, max)",2020-04-12T04:00:00Z,54737
Massachusetts,,"Confirmed (predicted total, max)",2020-04-13T04:00:00Z,88053
Massachusetts,,"Confirmed (predicted total, max)",2020-04-14T04:00:00Z,93710
Massachusetts,,"Confirmed (predicted total, max)",2020-04-15T04:00:00Z,90107
Massachusetts,,"Confirmed (predicted total, max)",2020-04-16T04:00:00Z,86622
Massachusetts,,"Confirmed (predicted total, max)",2020-04-17T04:00:00Z,81993
Massachusetts,,"Confirmed (predicted total, max)",2020-04-18T04:00:00Z,74001
Massachusetts,,"Confirmed (predicted total, max)",2020-04-19T04:00:00Z,71546
Massachusetts,,"Confirmed (predicted total, max)",2020-04-20T04:00:00Z,65573
Massachusetts,,Confirmed (predicted peak),2020-04-02T04:00:00Z,918
Massachusetts,,Confirmed (predicted peak),2020-04-03T04:00:00Z,881
Massachusetts,,Confirmed (predicted peak),2020-04-04T04:00:00Z,938
Massachusetts,,Confirmed (predicted peak),2020-04-05T04:00:00Z,986
Massachusetts,,Confirmed (predicted peak),2020-04-06T04:00:00Z,1030
Massachusetts,,Confirmed (predicted peak),2020-04-07T04:00:00Z,1084
Massachusetts,,Confirmed (predicted peak),2020-04-08T04:00:00Z,1140
Massachusetts,,Confirmed (predicted peak),2020-04-09T04:00:00Z,1200
Massachusetts,,Confirmed (predicted peak),2020-04-10T04:00:00Z,1280
Massachusetts,,Confirmed (predicted peak),2020-04-11T04:00:00Z,1369
Massachusetts,,Confirmed (predicted peak),2020-04-12T04:00:00Z,1477
Massachusetts,,Confirmed (predicted peak),2020-04-13T04:00:00Z,1749
Massachusetts,,Confirmed (predicted peak),2020-04-14T04:00:00Z,2018
Massachusetts,,Confirmed (predicted peak),2020-04-15T04:00:00Z,2056
Massachusetts,,Confirmed (predicted peak),2020-04-16T04:00:00Z,2032
Massachusetts,,Confirmed (predicted peak),2020-04-17T04:00:00Z,1979
Massachusetts,,Confirmed (predicted peak),2020-04-18T04:00:00Z,1938
Massachusetts,,Confirmed (predicted peak),2020-04-19T04:00:00Z,1933
Massachusetts,,Confirmed (predicted peak),2020-04-20T04:00:00Z,1915
Massachusetts,,Confirmed (days to peak),2020-04-02T04:00:00Z,1.536
Massachusetts,,Confirmed (days to peak),2020-04-03T04:00:00Z,-0.135764
Massachusetts,,Confirmed (days to peak),2020-04-04T04:00:00Z,-0.656549
Massachusetts,,Confirmed (days to peak),2020-04-05T04:00:00Z,-1.237126
Massachusetts,,Confirmed (days to peak),2020-04-06T04:00:00Z,-1.660919
Massachusetts,,Confirmed (days to peak),2020-04-07T04:00:00Z,-1.676147
Massachusetts,,Confirmed (days to peak),2020-04-08T04:00:00Z,-1.666285
Massachusetts,,Confirmed (days to peak),2020-04-09T04:00:00Z,-1.493728
Massachusetts,,Confirmed (days to peak),2020-04-10T04:00:00Z,-1.082196
Massachusetts,,Confirmed (days to peak),2020-04-11T04:00:00Z,-0.626257
Massachusetts,,Confirmed (days to peak),2020-04-12T04:00:00Z,0.176
Massachusetts,,Confirmed (days to peak),2020-04-13T04:00:00Z,2.720
Massachusetts,,Confirmed (days to peak),2020-04-14T04:00:00Z,4.712
Massachusetts,,Confirmed (days to peak),2020-04-15T04:00:00Z,4.307
Massachusetts,,Confirmed (days to peak),2020-04-16T04:00:00Z,3.273
Massachusetts,,Confirmed (days to peak),2020-04-17T04:00:00Z,1.755
Massachusetts,,Confirmed (days to peak),2020-04-18T04:00:00Z,0.053657
Massachusetts,,Confirmed (days to peak),2020-04-19T04:00:00Z,-1.150651
Massachusetts,,Confirmed (days to peak),2020-04-20T04:00:00Z,-2.820099
Massachusetts,,Deaths,2020-03-15T04:00:00Z,0
Massachusetts,,Deaths,2020-03-16T04:00:00Z,0
Massachusetts,,Deaths,2020-03-17T04:00:00Z,0
Massachusetts,,Deaths,2020-03-18T04:00:00Z,0
Massachusetts,,Deaths,2020-03-19T04:00:00Z,0
Massachusetts,,Deaths,2020-03-20T04:00:00Z,1
Massachusetts,,Deaths,2020-03-21T04:00:00Z,1
Massachusetts,,Deaths,2020-03-22T04:00:00Z,5
Massachusetts,,Deaths,2020-03-23T04:00:00Z,9
Massachusetts,,Deaths,2020-03-24T04:00:00Z,11
Massachusetts,,Deaths,2020-03-25T04:00:00Z,15
Massachusetts,,Deaths,2020-03-26T04:00:00Z,25
Massachusetts,,Deaths,2020-03-27T04:00:00Z,35
Massachusetts,,Deaths,2020-03-28T04:00:00Z,44
Massachusetts,,Deaths,2020-03-29T04:00:00Z,48
Massachusetts,,Deaths,2020-03-30T04:00:00Z,56
Massachusetts,,Deaths,2020-03-31T04:00:00Z,89
Massachusetts,,Deaths,2020-04-01T04:00:00Z,122
Massachusetts,,Deaths,2020-04-02T04:00:00Z,154
Massachusetts,,Deaths,2020-04-03T04:00:00Z,192
Massachusetts,,Deaths,2020-04-04T04:00:00Z,216
Massachusetts,,Deaths,2020-04-05T04:00:00Z,231
Massachusetts,,Deaths,2020-04-06T04:00:00Z,260
Massachusetts,,Deaths,2020-04-07T04:00:00Z,356
Massachusetts,,Deaths,2020-04-08T04:00:00Z,433
Massachusetts,,Deaths,2020-04-09T04:00:00Z,503
Massachusetts,,Deaths,2020-04-10T04:00:00Z,599
Massachusetts,,Deaths,2020-04-11T04:00:00Z,686
Massachusetts,,Deaths,2020-04-12T04:00:00Z,756
Massachusetts,,Deaths,2020-04-13T04:00:00Z,844
Massachusetts,,Deaths,2020-04-14T04:00:00Z,844
Massachusetts,,Deaths,2020-04-15T04:00:00Z,1108
Massachusetts,,Deaths,2020-04-16T04:00:00Z,1108
Massachusetts,,Deaths,2020-04-17T04:00:00Z,1245
Massachusetts,,Deaths,2020-04-18T04:00:00Z,1404
Massachusetts,,Deaths,2020-04-19T04:00:00Z,1706
Massachusetts,,Deaths,2020-04-20T04:00:00Z,1706
Massachusetts,,Deaths (per 100k),2020-03-15T04:00:00Z,0.000000
Massachusetts,,Deaths (per 100k),2020-03-16T04:00:00Z,0.000000
Massachusetts,,Deaths (per 100k),2020-03-17T04:00:00Z,0.000000
Massachusetts,,Deaths (per 100k),2020-03-18T04:00:00Z,0.000000
Massachusetts,,Deaths (per 100k),2020-03-19T04:00:00Z,0.000000
Massachusetts,,Deaths (per 100k),2020-03-20T04:00:00Z,0.014509
Massachusetts,,Deaths (per 100k),2020-03-21T04:00:00Z,0.014509
Massachusetts,,Deaths (per 100k),2020-03-22T04:00:00Z,0.072543
Massachusetts,,Deaths (per 100k),2020-03-23T04:00:00Z,0.131
Massachusetts,,Deaths (per 100k),2020-03-24T04:00:00Z,0.160
Massachusetts,,Deaths (per 100k),2020-03-25T04:00:00Z,0.218
Massachusetts,,Deaths (per 100k),2020-03-26T04:00:00Z,0.363
Massachusetts,,Deaths (per 100k),2020-03-27T04:00:00Z,0.508
Massachusetts,,Deaths (per 100k),2020-03-28T04:00:00Z,0.638
Massachusetts,,Deaths (per 100k),2020-03-29T04:00:00Z,0.696
Massachusetts,,Deaths (per 100k),2020-03-30T04:00:00Z,0.812
Massachusetts,,Deaths (per 100k),2020-03-31T04:00:00Z,1.291
Massachusetts,,Deaths (per 100k),2020-04-01T04:00:00Z,1.770
Massachusetts,,Deaths (per 100k),2020-04-02T04:00:00Z,2.234
Massachusetts,,Deaths (per 100k),2020-04-03T04:00:00Z,2.786
Massachusetts,,Deaths (per 100k),2020-04-04T04:00:00Z,3.134
Massachusetts,,Deaths (per 100k),2020-04-05T04:00:00Z,3.351
Massachusetts,,Deaths (per 100k),2020-04-06T04:00:00Z,3.772
Massachusetts,,Deaths (per 100k),2020-04-07T04:00:00Z,5.165
Massachusetts,,Deaths (per 100k),2020-04-08T04:00:00Z,6.282
Massachusetts,,Deaths (per 100k),2020-04-09T04:00:00Z,7.298
Massachusetts,,Deaths (per 100k),2020-04-10T04:00:00Z,8.691
Massachusetts,,Deaths (per 100k),2020-04-11T04:00:00Z,9.953
Massachusetts,,Deaths (per 100k),2020-04-12T04:00:00Z,10.968
Massachusetts,,Deaths (per 100k),2020-04-13T04:00:00Z,12.245
Massachusetts,,Deaths (per 100k),2020-04-14T04:00:00Z,12.245
Massachusetts,,Deaths (per 100k),2020-04-15T04:00:00Z,16.075
Massachusetts,,Deaths (per 100k),2020-04-16T04:00:00Z,16.075
Massachusetts,,Deaths (per 100k),2020-04-17T04:00:00Z,18.063
Massachusetts,,Deaths (per 100k),2020-04-18T04:00:00Z,20.370
Massachusetts,,Deaths (per 100k),2020-04-19T04:00:00Z,24.752
Massachusetts,,Deaths (per 100k),2020-04-20T04:00:00Z,24.752
Massachusetts,,Deaths (growth),2020-03-23T04:00:00Z,0.714
Massachusetts,,Deaths (growth),2020-03-24T04:00:00Z,0.563
Massachusetts,,Deaths (growth),2020-03-25T04:00:00Z,0.407
Massachusetts,,Deaths (growth),2020-03-26T04:00:00Z,0.357
Massachusetts,,Deaths (growth),2020-03-27T04:00:00Z,0.373
Massachusetts,,Deaths (growth),2020-03-28T04:00:00Z,0.337
Massachusetts,,Deaths (growth),2020-03-29T04:00:00Z,0.299
Massachusetts,,Deaths (growth),2020-03-30T04:00:00Z,0.230
Massachusetts,,Deaths (growth),2020-03-31T04:00:00Z,0.201
Massachusetts,,Deaths (growth),2020-04-01T04:00:00Z,0.250
Massachusetts,,Deaths (growth),2020-04-02T04:00:00Z,0.255
Massachusetts,,Deaths (growth),2020-04-03T04:00:00Z,0.235
Massachusetts,,Deaths (growth),2020-04-04T04:00:00Z,0.223
Massachusetts,,Deaths (growth),2020-04-05T04:00:00Z,0.196
Massachusetts,,Deaths (growth),2020-04-06T04:00:00Z,0.173
Massachusetts,,Deaths (growth),2020-04-07T04:00:00Z,0.161
Massachusetts,,Deaths (growth),2020-04-08T04:00:00Z,0.174
Massachusetts,,Deaths (growth),2020-04-09T04:00:00Z,0.169
Massachusetts,,Deaths (growth),2020-04-10T04:00:00Z,0.159
Massachusetts,,Deaths (growth),2020-04-11T04:00:00Z,0.157
Massachusetts,,Deaths (growth),2020-04-12T04:00:00Z,0.153
Massachusetts,,Deaths (growth),2020-04-13T04:00:00Z,0.146
Massachusetts,,Deaths (growth),2020-04-14T04:00:00Z,0.140
Massachusetts,,Deaths (growth),2020-04-15T04:00:00Z,0.105
Massachusetts,,Deaths (growth),2020-04-16T04:00:00Z,0.126
Massachusetts,,Deaths (growth),2020-04-17T04:00:00Z,0.102
Massachusetts,,Deaths (growth),2020-04-18T04:00:00Z,0.098012
Massachusetts,,Deaths (growth),2020-04-19T04:00:00Z,0.098235
Massachusetts,,Deaths (growth),2020-04-20T04:00:00Z,0.115
Massachusetts,,Deaths (predicted total),2020-03-29T04:00:00Z,7
Massachusetts,,Deaths (predicted total),2020-03-30T04:00:00Z,10
Massachusetts,,Deaths (predicted total),2020-03-31T04:00:00Z,35
Massachusetts,,Deaths (predicted total),2020-04-01T04:00:00Z,40
Massachusetts,,Deaths (predicted total),2020-04-02T04:00:00Z,46
Massachusetts,,Deaths (predicted total),2020-04-03T04:00:00Z,72
Massachusetts,,Deaths (predicted total),2020-04-04T04:00:00Z,126
Massachusetts,,Deaths (predicted total),2020-04-05T04:00:00Z,193
Massachusetts,,Deaths (predicted total),2020-04-06T04:00:00Z,470
Massachusetts,,Deaths (predicted total),2020-04-07T04:00:00Z,538
Massachusetts,,Deaths (predicted total),2020-04-08T04:00:00Z,586
Massachusetts,,Deaths (predicted total),2020-04-09T04:00:00Z,590
Massachusetts,,Deaths (predicted total),2020-04-10T04:00:00Z,715
Massachusetts,,Deaths (predicted total),2020-04-11T04:00:00Z,980
Massachusetts,,Deaths (predicted total),2020-04-12T04:00:00Z,1397
Massachusetts,,Deaths (predicted total),2020-04-13T04:00:00Z,2060
Massachusetts,,Deaths (predicted total),2020-04-14T04:00:00Z,2584
Massachusetts,,Deaths (predicted total),2020-04-15T04:00:00Z,1810
Massachusetts,,Deaths (predicted total),2020-04-16T04:00:00Z,1865
Massachusetts,,Deaths (predicted total),2020-04-17T04:00:00Z,1814
Massachusetts,,Deaths (predicted total),2020-04-18T04:00:00Z,1850
Massachusetts,,Deaths (predicted total),2020-04-19T04:00:00Z,1960
Massachusetts,,Deaths (predicted total),2020-04-20T04:00:00Z,2591
